Season,Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
2024,"Carlos Carrasco","CLE",103.2,0.25989368,,,,,0.16538689,0.2776137,0.06733609,,,0.22976964,,,,"Carlos Carrasco",6632,471911
2024,"Martín Pérez","- - -",135,0.05263158,,0.22096189,,,0.35798548,0.00045372,0.14065336,,,0.22731397,,,,"Martin Perez",6902,527048
2024,"Justin Verlander","HOU",90.1,0.48670886,,,,,,0.19303797,0.21898734,,,0.10126582,,,,"Justin Verlander",8700,434378
2024,"Nathan Eovaldi","TEX",170.2,0.37352156,,0.1480351,0.30827928,,,0.03319344,0.13697062,,,,,,,"Nathan Eovaldi",9132,543135
2024,"Patrick Corbin","WSN",174.2,0.07583102,,0.19182825,,,0.3382964,0.3434903,0.01627424,0.00069252,,0.03358726,,,,"Patrick Corbin",9323,571578
2024,"Miles Mikolas","STL",171.2,0.27874307,,,,,0.23142329,0.2831793,0.11608133,0.0051756,,0.08539741,,,,"Miles Mikolas",9803,571945
2024,"Kyle Gibson","STL",169.2,0.13241679,,0.21092619,,,0.26410999,0.20658466,0.08646889,,,0.09949349,,,,"Kyle Gibson",10123,502043
2024,"Zack Wheeler","PHI",200,0.41567852,,0.09321476,0.07378129,,0.19202899,0.12483531,0.10046113,,,,,,,"Zack Wheeler",10310,554430
2024,"Chris Sale","ATL",177.2,0.37797513,,,,,0.07175844,0.40319716,,,,0.14706927,,,,"Chris Sale",10603,519242
2024,"Merrill Kelly","ARI",73.2,0.19666374,,0.25197542,,,0.14661984,0.11764706,0.07726076,,,0.20983319,,,,"Merrill Kelly",11156,518876
2024,"Jose Quintana","NYM",170.1,0.22525718,,,,,0.30365378,,0.27811281,,,0.19297623,,,,"Jose Quintana",11423,500779
2024,"Jameson Taillon","CHC",165.1,0.29601289,,0.25050342,,,0.10914217,0.15505437,0.14659686,,,0.04269029,,,,"Jameson Taillon",11674,592791
2024,"James Paxton","- - -",100.1,0.55093677,,0.03103044,,,0.04976581,,,0.30269321,,0.06557377,,,,"James Paxton",11828,572020
2024,"Taijuan Walker","PHI",74,0.11523283,,0.10260458,0.21862668,,0.28729282,0.17127072,0.10497238,,,,,,,"Taijuan Walker",11836,592836
2024,"Kyle Hendricks","CHC",116.1,0.12551653,,,,,0.3517562,,0.1286157,,,0.39411157,,,,"Kyle Hendricks",12049,543294
2024,"Chris Bassitt","TOR",171,0.04494762,,0.19702602,0.04291991,,0.40723217,0.11794525,0.13687056,,,0.05305847,,,,"Chris Bassitt",12304,605135
2024,"Colin Rea","MIL",148.1,0.19898606,,0.19053654,0.08829742,,0.30925222,0.17025771,0.04267005,,,,,,,"Colin Rea",12317,607067
2024,"Seth Lugo","KCR",206.2,0.23971722,,0.08194087,0.02634961,,0.18541131,0.13528278,0.26188946,,,0.06940874,,,,"Seth Lugo",12447,607625
2024,"Nick Martinez","CIN",89,0.2147651,,0.21029083,,,0.20432513,0.05145414,0.11260254,,,0.20656227,,,,"Nick Martinez",12730,607259
2024,"Sonny Gray","STL",166.1,0.23922674,,0.17801047,,,0.17801047,0.20136931,0.13894482,0.00040274,,0.06403544,,,,"Sonny Gray",12768,543243
2024,"Tyler Anderson","LAA",179.1,0.39601922,,0.18531229,,,0.03328758,0.01304049,0.00102951,,,0.37131091,,,,"Tyler Anderson",12880,542881
2024,"Joe Musgrove","SDP",99.2,0.24589128,,0.20417193,,,0.04361568,0.20290771,0.22503161,,,0.0783818,,,,"Joe Musgrove",12970,605397
2024,"Yu Darvish","SDP",81.2,0.18968254,,0.04444444,0.09047619,,0.16825397,0.37063492,0.08571429,0.05079365,,,,,,"Yu Darvish",13074,506433
2024,"Gerrit Cole","NYY",95,0.46219035,,0.16297262,,,0.00195567,0.14602347,,0.18709257,,0.03976532,,,,"Gerrit Cole",13125,543037
2024,"Eduardo Rodriguez","ARI",50,0.43995381,,0.19284065,,,0.07621247,0.06581986,,,,0.22517321,,,,"Eduardo Rodriguez",13164,593958
2024,"Ross Stripling","OAK",72.1,0.30884956,,0.11769912,,,0.1539823,0.16106195,,0.07610619,,0.18230088,,,,"Ross Stripling",13273,548389
2024,"Marcus Stroman","NYY",151.2,0.0308404,,0.18195837,0.11025443,,0.35158057,0.16268311,0.16268311,,,,,,,"Marcus Stroman",13431,573186
2024,"Blake Snell","SFG",104,0.4635799,,,,,,0.10050819,0.26030491,,,0.175607,,,,"Blake Snell",13543,605483
2024,"Max Fried","ATL",174.1,0.32657495,,0.05394642,,,0.15821868,0.1147719,0.20999276,,,0.13649529,,,,"Max Fried",13743,608331
2024,"Zach Eflin","- - -",165.1,0.09031467,,0.2823866,,,0.28156927,0.09685329,0.18798529,,,0.06089089,,,,"Zach Eflin",13774,621107
2024,"Chris Flexen","CHW",147.1,0.36964832,,0.26146789,,,0.00191131,0.0867737,0.12270642,,,0.15749235,,,,"Chris Flexen",13896,623167
2024,"Michael Wacha","KCR",166.2,0.23750961,,0.11375865,,,0.15257494,0.09223674,0.08147579,,,0.32244427,,,,"Michael Wacha",14078,608379
2024,"Kevin Gausman","TOR",181,0.52754533,,,0.33437936,,0.05439331,0.08368201,,,,,,,,"Kevin Gausman",14107,592332
2024,"José Berríos","TOR",192.1,0.18291009,,0.03466026,,,0.33733699,,0.28551819,,,0.15957447,,,,"Jose Berrios",14168,621244
2024,"Frankie Montas","- - -",150.2,0.33156096,,0.1868591,0.18344094,,0.19141664,0.10672237,,,,,,,,"Frankie Montas",14309,593423
2024,"Ty Blach","COL",56.1,0.38819523,,0.11350738,,,0.13620885,0.00113507,0.10215664,,,0.25879682,,,,"Ty Blach",14361,621389
2024,"Tyler Glasnow","LAD",134,0.45024876,,,,,0.08706468,0.27661692,0.18606965,,,,,,,"Tyler Glasnow",14374,607192
2024,"Paul Blackburn","- - -",75.1,0.19471947,,0.22029703,,,0.13613861,0.16666667,0.10148515,,,0.18069307,,,,"Paul Blackburn",14739,621112
2024,"Michael Lorenzen","- - -",124.1,0.26986507,,0.10194903,,,0.21389305,0.14942529,0.07646177,,,0.1884058,,,,"Michael Lorenzen",14843,547179
2024,"Jon Gray","TEX",95.2,0.44113757,,,,,,0.43849206,0.04695767,,,0.0734127,,,,"Jon Gray",14916,592351
2024,"Ben Lively","CLE",151,0.31421446,,,,,0.28969244,0.21778886,0.08769742,,,0.09060682,,,,"Ben Lively",14932,594902
2024,"Andrew Heaney","TEX",157.2,0.49814126,,0.00111524,,,0.01412639,0.27843866,0.03680297,,,0.17137546,,,,"Andrew Heaney",15423,571760
2024,"Nick Pivetta","BOS",139.2,0.48256321,,0.06059285,,,,0.29206626,0.16477768,,,,,,,"Nick Pivetta",15454,601713
2024,"Luis Castillo","SEA",175.1,0.45394046,,,,,0.1793345,0.22381786,,,,0.14290718,,,,"Luis Castillo",15689,622491
2024,"Zack Littell","TBR",156.1,0.22092555,,,0.23179074,,0.14808853,0.39919517,,,,,,,,"Zack Littell",15823,641793
2024,"Sean Manaea","NYM",181.2,0.11315087,,0.07142857,,,0.44692924,0.25066756,,,,0.11782377,,,,"Sean Manaea",15873,640455
2024,"Luis Severino","NYM",182,0.35479405,,0.08065074,,,0.24783662,0.24160609,,,,0.0751125,,,,"Luis Severino",15890,622663
2024,"Carlos Rodón","NYY",175,0.49355255,,0.03513862,,,,0.25950999,0.08284977,,,0.12894907,,,,"Carlos Rodon",16137,607074
2024,"Aaron Nola","PHI",199.1,0.27814362,,0.09219191,,,0.20445281,,,0.32894324,,0.09626842,,,,"Aaron Nola",16149,605400
2024,"Kyle Freeland","COL",113.1,0.20237422,,,,,0.24533635,0.22724703,,0.18824194,,0.13680045,,,,"Kyle Freeland",16256,607536
2024,"Reynaldo López","ATL",134.2,0.55178998,,,,,,0.29307876,0.11646778,,,0.03866348,,,,"Reynaldo Lopez",16400,625643
2024,"Jordan Montgomery","ARI",104,0.17277487,,,,,0.30715532,0.01628854,0.30541012,,,0.19837115,,,,"Jordan Montgomery",16511,656756
2024,"Austin Gomber","COL",165,0.40366272,,,,,0.00076307,0.16673026,,0.22357879,,0.20526517,,,,"Austin Gomber",16561,596295
2024,"Trevor Williams","WSN",66.2,0.3637218,,,,,0.1212406,0.34680451,,,,0.16823308,,,,"Trevor Williams",16977,592866
2024,"Pablo López","MIN",185.1,0.40710932,,,,,0.07344064,0.2186452,0.09993293,,,0.2008719,,,,"Pablo Lopez",17085,641154
2024,"Ranger Suarez","PHI",150.2,0.19498726,,0.12107052,,,0.31478335,0.00084962,0.20518267,,,0.16312659,,,,"Ranger Suarez",17277,624133
2024,"Framber Valdez","HOU",176.1,0.01154734,,,,,0.45765974,0.04311008,0.31293303,,,0.17474981,,,,"Framber Valdez",17295,664285
2024,"Justin Steele","CHC",134.2,0.59530792,,,,,0.05327468,0.2971652,0.02150538,,,0.03274682,,,,"Justin Steele",17312,657006
2024,"Erick Fedde","- - -",177.1,0.00311311,,0.3230716,,,0.30819786,0.20166033,,,,0.16395711,,,,"Erick Fedde",17425,607200
2024,"Jack Flaherty","- - -",162,0.44141689,,,,,0.02296613,0.29038536,,0.21798365,,0.02724796,,,,"Jack Flaherty",17479,656427
2024,"Mitch Keller","PIT",178,0.30375307,,0.12241319,,,0.21992283,0.25008769,0.09610663,,,0.00771659,,,,"Mitch Keller",17594,656605
2024,"Nestor Cortes","NYY",170,0.44107143,,0.28178571,,,0.01428571,0.16821429,,,,0.09464286,,,,"Nestor Cortes",17874,641482
2024,"Logan Webb","SFG",204.2,0.0531084,,0.0262418,,,0.39893783,0.21243361,,,,0.30927835,,,,"Logan Webb",17995,657277
2024,"Triston McKenzie","CLE",75.2,0.52377301,,,,,,0.2101227,0.26610429,,,,,,,"Triston McKenzie",18000,663474
2024,"Kenta Maeda","DET",70.1,0.23955871,,0.00551615,0.29472025,,0.07171001,0.36485422,0.02364066,,,,,,,"Kenta Maeda",18498,628317
2024,"Dylan Cease","SDP",189.1,0.43538269,,0.00595985,,,,0.47114178,,0.07873275,,0.00878294,,,,"Dylan Cease",18525,656302
2024,"Freddy Peralta","MIL",173.2,0.53881279,,,,,,0.21656882,0.06979778,,,0.17482061,,,,"Freddy Peralta",18679,642547
2024,"Dakota Hudson","COL",89,0.15277778,,0.00462963,,,0.32671958,0.24404762,0.17195767,,,0.09986772,,,,"Dakota Hudson",19206,641712
2024,"Cole Irvin","BAL",84,0.29662921,,0.08614232,,,0.17827715,0.04644195,0.26367041,,,0.12883895,,,,"Cole Irvin",19244,608344
2024,"Zac Gallen","ARI",148,0.46322942,,0.03077538,,,0.00119904,0.0871303,,0.2773781,,0.14028777,,,,"Zac Gallen",19291,668678
2024,"Cal Quantrill","COL",148.1,,,0.13469542,0.32009081,,0.40181612,,0.12561483,,,0.01778282,,,,"Cal Quantrill",19312,615698
2024,"Dean Kremer","BAL",129.2,0.32012897,,0.23030861,0.18424689,,0.15108245,,0.11423307,,,,,,,"Dean Kremer",19350,665152
2024,"Corbin Burnes","BAL",194.1,,,0.45026702,,,0.07777036,0.14619493,0.21528705,,,0.11048064,,,,"Corbin Burnes",19361,669203
2024,"Walker Buehler","LAD",75.1,0.29041916,,0.20808383,,,0.16317365,0.09505988,,0.19161677,,0.05164671,,,,"Walker Buehler",19374,621111
2024,"Ronel Blanco","HOU",165.1,0.3820598,,,,,,0.30232558,0.09486896,,,0.22074566,,,,"Ronel Blanco",19407,669854
2024,"Dane Dunning","TEX",71.2,0.03184713,,0.1910828,,0.00079618,0.36146497,0.23248408,,0.05414013,,0.12818471,,,,"Dane Dunning",19409,641540
2024,"Patrick Sandoval","LAA",79.2,0.1599723,,,,,0.17382271,0.29293629,0.0900277,,,0.283241,,,,"Patrick Sandoval",19447,663776
2024,"Aaron Civale","- - -",161,0.09855502,,0.3219711,0.02000741,,0.24045943,0.16265283,0.15635421,,,,,,,"Aaron Civale",19479,650644
2024,"Jordan Hicks","SFG",98.2,0.05751708,,,0.20501139,,0.5022779,0.23519362,,,,,,,,"Jordan Hicks",19618,663855
2024,"Michael King","SDP",170.1,0.24255319,,,,,0.27907801,0.23262411,,,,0.24574468,,,,"Michael King",19853,650633
2024,"Griffin Canning","LAA",165.2,0.3763864,,,,,0.01001789,0.23971377,0.10697674,,,0.26690519,,,,"Griffin Canning",19867,656288
2024,"Tanner Houck","BOS",178.2,,,0.01462523,0.24826325,,0.32358318,0.41352834,,,,,,,,"Tanner Houck",19879,656557
2024,"Clarke Schmidt","NYY",85.1,,,0.35006878,,,0.20976616,0.25171939,,0.18225585,,0.00618982,,,,"Clarke Schmidt",19899,657376
2024,"Jesús Luzardo","MIA",66.2,0.39427516,,,,,0.08310249,0.29178209,0.00184672,,,0.22899354,,,,"Jesus Luzardo",19959,666200
2024,"Bailey Falter","PIT",142.1,0.48432382,,,0.00561535,,0.1422555,0.21572298,0.15208236,,,,,,,"Bailey Falter",20070,663559
2024,"Chris Paddack","MIN",88.1,0.42876712,,,,,,0.17671233,0.13561644,,,0.25890411,,,,"Chris Paddack",20099,663978
2024,"David Peterson","NYM",121,0.26509888,,,,,0.30999466,0.18439337,0.07642972,,,0.16408338,,,,"David Peterson",20302,656849
2024,"Casey Mize","DET",99,0.38924605,,,0.1811806,,0.08123904,0.2729398,,0.07539451,,,,,,"Casey Mize",20492,663554
2024,"Kutter Crawford","BOS",183.2,0.3373494,,0.32034018,0.08575478,,,0.18497519,,0.07158044,,,,,,"Kutter Crawford",20531,676710
2024,"Bowden Francis","TOR",77,0.49178832,,,0.2080292,,0.04105839,0.11770073,0.14142336,,,,,,,"Bowden Francis",20548,670102
2024,"Yusei Kikuchi","- - -",175.2,0.47070915,,,,,,0.23535457,0.18293936,,,0.11099692,,,,"Yusei Kikuchi",20633,579328
2024,"Cristopher Sánchez","PHI",181.2,,,0.00107258,,,0.47336432,0.16875223,,,,0.35681087,,,,"Cristopher Sanchez",20778,650911
2024,"Luis Gil","NYY",151.2,0.48797896,,,,,,0.25920361,,,,0.25281743,,,,"Luis Gil",21052,661563
2024,"Bailey Ober","MIN",178.2,0.38130564,,0.19510386,,,,0.11832344,0.01149852,,,0.29376855,,,,"Bailey Ober",21224,641927
2024,"Tylor Megill","NYM",76,0.46581518,,0.13749061,0.06987228,,0.09691961,0.13448535,0.08039068,,,0.0150263,,,,"Tylor Megill",21318,656731
2024,"Joe Ryan","MIN",135,0.48525214,,,0.22121789,,0.05994291,0.23358706,,,,,,,,"Joe Ryan",21390,657746
2024,"Ryan Feltner","COL",162.1,0.36975117,,,,,0.12752722,0.25427683,0.10108865,,,0.14735614,,,,"Ryan Feltner",21446,663372
2024,"Jake Irvin","WSN",187.2,0.37852922,,0.06533158,,,0.20485883,0.00295469,0.31286934,,,0.03545634,,,,"Jake Irvin",21504,663623
2024,"Edward Cabrera","MIA",96.1,0.27424942,,,,,0.09122402,0.08545035,0.21709007,,,0.33198614,,,,"Edward Cabrera",21690,665795
2024,"Javier Assad","CHC",147,0.15839243,,0.21552403,,,0.35736801,0.10677699,0.11583924,,,0.04609929,,,,"Javier Assad",21741,665871
2024,"Cole Ragans","KCR",186.1,0.41789609,,0.1132136,,,,0.12796665,,0.10359205,,0.23733162,,,,"Cole Ragans",21846,666142
2024,"José Soriano","LAA",107,0.13795181,,,0.07831325,,0.4686747,0.05722892,,0.25783133,,,,,,"Jose Soriano",22100,667755
2024,"Hunter Greene","CIN",150.1,0.55247757,,,0.0834959,,,0.34646898,0.01755755,,,,,,,"Hunter Greene",22182,668881
2024,"Tobias Myers","MIL",133,0.40230991,,0.23051011,,,0.00481232,0.20837344,0.04138595,,,0.11260828,,,,"Tobias Myers",22191,668964
2024,"MacKenzie Gore","WSN",166.1,0.55344021,,,,,,0.15831663,0.19572478,,,0.09251837,,,,"MacKenzie Gore",22201,669022
2024,"Logan Gilbert","SEA",208.2,0.30834977,,0.10552268,0.13379356,,0.0147929,0.31952663,0.11801446,,,,,,,"Logan Gilbert",22250,669302
2024,"Shane Baz","TBR",79.1,0.47927032,,,,,,0.21310116,0.20480929,,,0.10281924,,,,"Shane Baz",22264,669358
2024,"Tarik Skubal","DET",192,0.33204089,,,,,0.20514628,0.14910116,,0.0422982,,0.27141346,,,,"Tarik Skubal",22267,669373
2024,"Trevor Rogers","- - -",124.1,0.31654035,,,,,0.23985733,0.20597414,,,,0.23762818,,,,"Trevor Rogers",22286,669432
2024,"Taj Bradley","TBR",138,0.41717524,,0.22493461,0.26852659,,,,0.08936356,,,,,,,"Taj Bradley",22543,671737
2024,"Keider Montero","DET",86.1,0.43848059,,,,,0.07844756,0.27497936,,0.10487201,,0.10322048,,,,"Keider Montero",22630,672456
2024,"JP Sears","OAK",180.2,0.36344538,,,,,0.1057423,0.33858543,,,,0.19222689,,,,"JP Sears",23429,676664
2024,"Keaton Winn","SFG",55.1,0.26328217,,,0.40495868,,0.19244392,0.13931523,,,,,,,,"Keaton Winn",23499,676775
2024,"Ryan Weathers","MIA",86.2,0.3970276,,,,,0.12101911,0.22222222,,,,0.25973107,,,,"Ryan Weathers",23796,677960
2024,"Valente Bellozo","MIA",68.2,0.3738574,,0.25319927,,,,0.10329068,0.12522852,,,0.14442413,,,,"Valente Bellozo",23899,678368
2024,"Brayan Bello","BOS",162.1,0.04760148,,,,,0.40258303,0.2804428,,,,0.26937269,,,,"Brayan Bello",23920,678394
2024,"Grayson Rodriguez","BAL",116.2,0.46514103,,,,,0.01170836,0.1580628,0.15486961,,,0.2102182,,,,"Grayson Rodriguez",24492,680570
2024,"Simeon Woods Richardson","MIN",133.2,0.40261438,,,,,,0.31198257,0.09281046,,,0.19259259,,,,"Simeon Woods Richardson",24494,680573
2024,"Randy Vásquez","SDP",98,0.28452875,,0.13692946,,,0.15708358,0.10017783,0.19679905,,,0.12448133,,,,"Randy Vasquez",24719,681190
2024,"Reese Olson","DET",112.1,0.23421479,,,,,0.20453319,0.27792768,0.06044253,,,0.22288181,,,,"Reese Olson",24968,681857
2024,"Cooper Criswell","BOS",85,,,0.15286195,,,0.29494949,0.28552189,,,,0.26666667,,,,"Cooper Criswell",24975,681867
2024,"Roddery Muñoz","MIA",78.2,0.26466381,,0.21173104,,,0.22031474,0.20600858,,,,0.09728183,,,,"Roddery Munoz",25311,682610
2024,"Brady Singer","KCR",179.2,0.11290866,,,,,0.413212,0.45500506,,,,0.01887428,,,,"Brady Singer",25377,663903
2024,"George Kirby","SEA",191,0.33940007,,0.00370745,0.10178632,,0.23626559,0.23660263,,0.08190091,,,,0.00033704,,"George Kirby",25436,669923
2024,"Matt Waldron","SDP",142.2,0.19057725,,0.0836163,,,0.14431239,0.19906621,,,,,,0.38242784,,"Matt Waldron",25550,663362
2024,"Hunter Brown","HOU",165,0.34629101,,0.17082739,,,0.18366619,0.04600571,,0.12696148,,0.12624822,,,,"Hunter Brown",25880,686613
2024,"Andre Pallante","STL",111.1,0.504,,,,,0.18742857,0.17771429,,0.13085714,,,,,,"Andre Pallante",26108,669467
2024,"Ryan Pepiot","TBR",130,0.50628199,,0.05956259,,,,0.17263844,0.0269893,,,0.23452769,,,,"Ryan Pepiot",26221,686752
2024,"Ryne Nelson","ARI",137.2,0.5600907,,0.17369615,,,,0.10702948,0.06031746,,,0.09886621,,,,"Ryne Nelson",26253,669194
2024,"Joey Estes","OAK",125,0.51609658,,0.00704225,,,0.03370221,0.33098592,,,,0.11217304,,,,"Joey Estes",26257,683155
2024,"Nick Lodolo","CIN",115.1,0.43025751,,,,,0.13251073,,0.27306867,,,0.16416309,,,,"Nick Lodolo",26378,666157
2024,"DJ Herz","WSN",88.2,0.54224464,,,,,,0.17906683,,0.0334174,,0.24527112,,,,"DJ Herz",26389,687792
2024,"Alec Marsh","KCR",128,0.36967712,,,,,0.13897988,0.22648573,0.163781,,,0.10107628,,,,"Alec Marsh",27451,679525
2024,"Garrett Crochet","CHW",146,0.5370138,,0.28439983,,,0.02091175,0.09828524,,,,0.05938938,,,,"Garrett Crochet",27463,676979
2024,"Reid Detmers","LAA",87.1,0.46760744,,,,,,0.24438743,0.14560616,,,0.14239897,,,,"Reid Detmers",27468,672282
2024,"Emerson Hancock","SEA",60.2,0.32642998,,,,,0.29783037,0.16469428,,,,0.21104536,,,,"Emerson Hancock",27470,676106
2024,"Max Meyer","MIA",57,0.39359504,,,,,0.02066116,0.40702479,,,,0.17871901,,,,"Max Meyer",27474,676974
2024,"Bobby Miller","LAD",56,0.37891738,,,,,0.13580247,0.09591643,0.18993352,,,0.1994302,,,,"Bobby Miller",27483,676272
2024,"Landon Knack","LAD",56.2,0.47040169,,,,,,0.2346723,0.14059197,,,0.15433404,,,,"Landon Knack",27487,689017
2024,"Slade Cecconi","ARI",61,0.54517454,,,,,,0.21149897,0.08932238,,,0.15400411,,,,"Slade Cecconi",27500,677944
2024,"Graham Ashcraft","CIN",77.1,,,0.47913562,,,0.17213115,0.31892697,,,,0.02980626,,,,"Graham Ashcraft",27552,668933
2024,"Logan Allen","CLE",97.1,0.48408408,,0.14594595,,,,0.18738739,,,,0.18258258,,,,"Logan Allen",27589,671106
2024,"Cody Bradford","TEX",74.1,0.52170062,,0.00620018,,,,0.06908769,0.12931798,,,0.27369353,,,,"Cody Bradford",27597,674003
2024,"Mitchell Parker","WSN",151,0.48585691,,,0.19051581,,,0.09816972,0.22545757,,,,,,,"Mitchell Parker",27636,680730
2024,"Luis Ortiz","PIT",86.2,0.29133285,,0.199563,,,0.24763292,0.26147123,,,,,,,,"Luis Ortiz",27646,682847
2024,"Carson Spiers","CIN",51.2,0.28798186,,0.19727891,,,0.16099773,0.21882086,,,,0.13492063,,,,"Carson Spiers",27685,686730
2024,"Jack Kochanowicz","LAA",65.1,0.06169965,,,,,0.72409779,,0.18393481,,,0.03026775,,,,"Jack Kochanowicz",27688,686799
2024,"Mitch Spence","OAK",126,,,0.39687796,,,0.16225166,0.31267739,0.11684011,,,0.01135289,,,,"Mitch Spence",27707,687765
2024,"Kyle Harrison","SFG",124.1,0.57651588,,,,,,0.00288739,0.22329163,,,0.1973051,,,,"Kyle Harrison",27758,690986
2024,"Brandon Pfaadt","ARI",181.2,0.33404941,,,0.00572861,,0.22198353,0.27318296,0.05298962,,,0.11206588,,,,"Brandon Pfaadt",27782,694297
2024,"Gavin Stone","LAD",140.1,0.2472119,,0.05343866,,,0.22583643,0.16496283,0.04228625,,,0.26626394,,,,"Gavin Stone",27792,694813
2024,"Jared Jones","PIT",121.2,0.49267782,,,,,,0.34832636,0.09309623,,,0.06589958,,,,"Jared Jones",27863,683003
2024,"Bryce Miller","SEA",180.1,0.42269916,,0.02291742,0.17060749,,0.17097126,0.16842488,,0.04437977,,,,,,"Bryce Miller",29837,682243
2024,"Andrew Abbott","CIN",138,0.53536219,,,,,,0.18559794,0.11573082,,,0.16330904,,,,"Andrew Abbott",29911,671096
2024,"Spencer Arrighetti","HOU",142.2,0.40929474,,0.19364044,,,,0.10966164,0.20138606,,,0.08601712,,,,"Spencer Arrighetti",29921,681293
2024,"Cade Povich","BAL",79.2,0.4074874,,0.07487401,,,0.08351332,0.12958963,0.19582433,,,0.1087113,,,,"Cade Povich",30055,700249
2024,"David Festa","MIN",60,0.39863548,,,,,,0.31871345,,,,0.28265107,,,,"David Festa",30056,701581
2024,"Gavin Williams","CLE",76,0.51461988,,0.11988304,,,,0.11330409,0.19809942,,,0.05409357,,,,"Gavin Williams",30122,668909
2024,"Tanner Bibee","CLE",173.2,0.43388285,,,,,0.00315679,0.27814802,0.10522624,,,0.17958611,,,,"Tanner Bibee",30134,676440
2024,"Bryan Woo","SEA",121.1,0.48921283,,,,,0.22973761,0.18658892,,,,0.09446064,,,,"Bryan Woo",30279,693433
2024,"Hayden Birdsong","SFG",72,0.44596542,,,,,,0.18371758,0.18659942,,,0.18371758,,,,"Hayden Birdsong",31635,806185
2024,"Jonathan Cannon","CHW",115.1,0.12473348,,0.19829424,,,0.27238806,0.21268657,,,,0.19189765,,,,"Jonathan Cannon",31730,686563
2024,"Spencer Schwellenbach","ATL",123.2,0.290938,,0.16799152,0.12824589,,0.06836248,0.19872814,0.14573397,,,,,,,"Spencer Schwellenbach",31846,680885
2024,"Paul Skenes","PIT",133,0.39247059,,,,,0.28376471,0.16188235,0.10823529,,,0.05364706,,,,"Paul Skenes",33677,694973
2024,"Yoshinobu Yamamoto","LAD",90,0.40435671,,0.06058543,0.24166099,,0.02859088,0.03335602,0.23144997,,,,,,,"Yoshinobu Yamamoto",33825,808967
2024,"Shota Imanaga","CHC",173.1,0.52029378,,0.00463858,0.30575957,,0.0208736,0.07692308,0.03247004,0.00038655,,0.03865481,,,,"Shota Imanaga",33829,684007
2024,"Yariel Rodríguez","TOR",86.2,0.40945406,,,0.09587217,,0.10785619,0.28229028,0.1045273,,,,,,,"Yariel Rodriguez",33838,684320
2023,"Zack Greinke","KCR",131,0.26492353,,0.06906759,,,0.16132215,0.19980266,0.14010853,0.00049334,,0.16428219,,,,"Zack Greinke",1943,425844
2023,"Clayton Kershaw","LAD",131.2,0.36920039,,,0.00246792,,0.00197433,0.43385982,0.17522211,,,0.01727542,,,,"Clayton Kershaw",2036,477132
2023,"Adam Wainwright","STL",101,0.09915966,,0.22633053,,,0.31428571,0.00280112,0.30588235,0.00168067,,0.04985994,,,,"Adam Wainwright",2233,425794
2023,"Lance Lynn","- - -",183.2,0.43732239,,0.22987054,,,0.12598674,0.06315125,0.07388696,,,0.06978213,,,,"Lance Lynn",2520,458681
2023,"Max Scherzer","- - -",152.2,0.46347403,,0.1038961,,,,0.16801948,0.12378247,,,0.14082792,,,,"Max Scherzer",3137,453286
2023,"Charlie Morton","ATL",163.1,0.31738213,,0.07987333,,,0.06790992,,0.43209008,,,0.10274455,,,,"Charlie Morton",4676,450203
2023,"Rich Hill","- - -",135.2,0.34165961,,0.15495343,,,0.03259949,0.08213378,0.35605419,0.00804403,,0.02455546,,,,"Rich Hill",4806,448179
2023,"Alex Cobb","SFG",151.1,0.00279553,,,0.38777955,,0.3965655,0.05111821,,0.16174121,,,,,,"Alex Cobb",6562,502171
2023,"Carlos Carrasco","NYM",90,0.3226213,,0.00378072,,,0.09955892,0.18399496,0.09073724,,,0.29930687,,,,"Carlos Carrasco",6632,471911
2023,"Julio Teheran","MIL",62.2,0.10543131,,0.2886049,,,0.37912673,,0.11501597,,,0.11182109,,,,"Julio Teheran",6797,527054
2023,"Chase Anderson","COL",81.1,0.31418182,,0.26036364,,,0.07345455,0.08436364,0.03781818,,,0.22981818,,,,"Chase Anderson",6895,502624
