Season,Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
2022,"Mike Minor","CIN",4,12,0,19,19,98,6.979591836734694,3.673469387755102,2.204081632653061,0.3116883116883117,0.71214393,0.343465045,0.164383561,90.36392418741356,6.061224489795919,4.5055760273697745,6.18385957309178,5.205634399397033,-0.3557880222797394,"Mike Minor",10021,501985
2022,"Kyle Gibson","PHI",10,8,0,31,31,167.2,7.729622735366532,2.576540911788844,1.288270455894422,0.30831643002028397,0.67703109,0.458984375,0.138728323,92.27114972741433,5.045725952253153,4.358174303314267,4.275452941012339,3.942076619900073,1.843836784362793,"Kyle Gibson",10123,502043
2022,"Zack Wheeler","PHI",12,7,0,26,26,153,9.588235294117647,2,0.7647058823529411,0.28717948717948716,0.77131258,0.458852867,0.098484848,96.10365052552552,2.823529411764706,3.082094435824381,2.890208779440986,3.0628150625945696,4.154235363006592,"Zack Wheeler",10310,554430
2022,"Drew Hutchison","DET",3,6,0,18,18,89.2,5.31970275310822,3.0111525017593697,1.4052045008210392,0.3003412969283277,0.74300699,0.407894736,0.125,92.53744919815466,4.516728752639055,5.4561767963177275,5.030646669450658,4.849992834326928,0.08242388069629669,"Drew Hutchison",10732,571800
2022,"Jacob deGrom","NYM",5,4,0,11,11,64.1,14.269431179970157,1.119171072938836,1.2590674570561904,0.25833333333333336,0.73446328,0.393700787,0.16981132,98.90497431024775,3.0777204505817988,2.2921439775776307,2.133156312841727,1.5340823547496534,2.2317936420440674,"Jacob deGrom",10954,594798
2022,"Merrill Kelly","ARI",13,8,0,33,33,200.1,7.951747290073269,2.740432681889658,0.9434276445849641,0.26887661141804786,0.76271186,0.427549194,0.099056603,92.372259667756,3.3693844449463004,3.6236694337536117,3.651532512854616,3.855384333200746,3.1782524585723877,"Merrill Kelly",11156,518876
2022,"Jose Quintana","- - -",6,7,0,32,32,165.2,7.44265604986511,2.553319958712848,0.43460765254686773,0.30165289256198347,0.74170124,0.464212678,0.052631578,91.28503331218275,2.933601654691357,3.8219348732279563,2.9917066537335226,3.722186440007391,3.966515898704529,"Jose Quintana",11423,500779
2022,"Robbie Ray","SEA",12,12,0,32,32,189,10.095238095238095,2.9523809523809526,1.5238095238095237,0.28354978354978355,0.81196581,0.392276422,0.155339805,93.5742448351419,3.7142857142857144,3.6042085311868886,4.165341054573261,3.5778071774061395,1.6296435594558716,"Robbie Ray",11486,592662
2022,"José Ureña","COL",3,8,0,17,17,89.1,6.0447764635670485,3.8283584269257975,1.0074627439278414,0.3205574912891986,0.66141732,0.503378378,0.120481927,96.01550695398352,5.138059994031991,4.86888621264702,4.534072873650273,4.454266830246834,0.8239439725875854,"Jose Urena",11589,570632
2022,"Jameson Taillon","NYY",14,5,0,32,32,177.1,7.663534054391446,1.6240601969571278,1.3195489100276663,0.27626459143968873,0.75326216,0.400749063,0.123809523,94.05187406994048,3.9078948489280885,4.20449178142623,3.941378393860075,3.788432382882577,2.407186508178711,"Jameson Taillon",11674,592791
2022,"Drew Smyly","CHC",7,8,0,22,22,106.1,7.70219472578735,2.2006270645106714,1.3542320396988747,0.2750809061488673,0.78467153,0.401234567,0.116788321,,3.4702196017283664,4.217882628070647,4.231553312247695,4.1827502535711885,1.215362310409546,"Drew Smyly",11760,592767
2022,"Noah Syndergaard","- - -",10,10,0,24,24,132.2,6.309045709891445,2.103015236630482,0.9497488165427983,0.29156626506024097,0.71808511,0.424528301,0.08588957,94.46213549236919,4.002512869716078,4.4536538288214755,3.8737375927014828,4.320724155959186,2.13858300447464,"Noah Syndergaard",11762,592789
2022,"Taijuan Walker","NYM",12,5,0,29,29,157.1,7.5508477017304925,2.5741526255899405,0.8580508751966468,0.2838137472283814,0.75722543,0.462365591,0.095541401,93.839217078877,3.4894068924663637,4.00319246261116,3.6463293240077883,3.8841555801376817,2.6720428466796875,"Taijuan Walker",11836,592836
2022,"Kyle Hendricks","CHC",4,6,0,16,16,84.1,7.043478685671761,2.561264976607913,1.6007906103799456,0.28225806451612906,0.73626374,0.361538461,0.135135135,87.06549331621812,4.802371831139837,5.0665090411147045,4.819940986068484,4.456158400958756,0.30119144916534424,"Kyle Hendricks",12049,543294
2022,"Chris Bassitt","NYM",15,9,0,30,30,181.2,8.273394958686197,2.427523071710321,0.9412844563774715,0.28169014084507044,0.77160494,0.48828125,0.109195402,93.32805049386921,3.418348815265554,3.4599949586488363,3.6573851606185865,3.7156472351952115,2.836806535720825,"Chris Bassitt",12304,605135
2022,"Adrian Houser","MIL",6,10,0,21,21,100.2,5.990066376491986,4.201986861121243,0.7152318061482968,0.29012345679012347,0.60801144,0.465045592,0.08080808,94.39172475961539,4.827814691501003,4.999649318846854,4.274682686654191,4.6974300912930245,0.9913293123245239,"Adrian Houser",12718,605288
2022,"Nick Martinez","SDP",2,3,0,10,10,52.1,8.082802744162073,4.643312214731404,1.5477707382438013,0.3082191780821918,0.82132565,0.458064516,0.176470588,92.98187975285171,4.299363161788337,5.290112821840561,5.15701703860255,4.36400121554846,-0.012135888449847698,"Nick Martinez",12730,607259
2022,"Sonny Gray","MIN",8,5,0,24,24,119.2,8.799443083939897,2.7075209489045835,0.827298067720845,0.27672955974842767,0.77229299,0.445121951,0.094017094,92.11533834363118,3.0835655251413314,3.61979148648745,3.404910116514012,3.6573047201769326,2.4172165393829346,"Sonny Gray",12768,543243
2022,"Mike Clevinger","SDP",7,7,0,22,22,112.1,7.1305641210794475,2.804154429637985,1.6023739597931344,0.2398753894080997,0.77192982,0.348082595,0.126582278,93.5376814516129,4.246290993451806,4.608532266356167,5.044181830969375,4.811823059250475,0.3571823537349701,"Mike Clevinger",12808,605182
2022,"Tyler Anderson","LAD",14,5,0,28,28,170.2,6.855468545691116,1.7929686965653688,0.7382812279975048,0.258130081300813,0.7820197,0.393213572,0.06542056,90.73516781183932,2.583984297991267,3.185858861878055,3.376102868805174,4.165941043198275,3.770660400390625,"Tyler Anderson",12880,542881
2022,"Dylan Bundy","MIN",8,8,0,29,29,140,6.042857142857143,1.8,1.542857142857143,0.28475336322869954,0.69407008,0.340471092,0.112149532,89.06146650784753,4.885714285714286,4.369120965252599,4.662431001663208,4.696709947713784,0.7547674775123596,"Dylan Bundy",12917,605164
2022,"Joe Musgrove","SDP",10,7,0,30,30,181,9.149171270718233,2.088397790055249,1.0939226519337018,0.27615062761506276,0.79799107,0.446464646,0.122905027,92.90693759484067,2.9337016574585637,3.3074272154128637,3.5875691232101694,3.471470356959006,3.4188010692596436,"Joe Musgrove",12970,605397
2022,"Yu Darvish","SDP",16,8,0,30,30,194.2,9.107877188271154,1.7106165277463588,1.0171233408221594,0.2504970178926441,0.78219013,0.368522072,0.096491228,94.99977401859505,3.0976029015947577,3.4779854415079328,3.312773477885755,3.5774527251201054,4.169772148132324,"Yu Darvish",13074,506433
2022,"Gerrit Cole","NYY",13,8,0,33,33,200.2,11.526578657414062,2.2425250306253037,1.4800665202127004,0.2682926829268293,0.78222778,0.424430641,0.168367346,97.77130263545348,3.498339047775474,3.3777419225387497,3.4662516176063116,2.774320036894379,3.423335313796997,"Gerrit Cole",13125,543037
2022,"Eduardo Rodriguez","DET",5,5,0,17,17,91,7.120879717890118,3.3626376445592228,1.1868132863150198,0.2767527675276753,0.69679849,0.433691756,0.115384615,92.03950132366482,4.054945394909651,4.128393853170329,4.431112430902119,4.408677462116406,0.63655024766922,"Eduardo Rodriguez",13164,593958
2022,"Zach Davies","ARI",2,5,0,27,27,134.1,6.8337471570091965,3.4838710996517475,1.4069479440901287,0.25699745547073793,0.75034106,0.428571428,0.130434782,,4.086848789976089,4.575365876207128,4.832034044440032,4.574015230978032,0.44370460510253906,"Zach Davies",13183,605200
2022,"Ross Stripling","TOR",9,4,0,24,24,123.1,7.297297598237635,1.021621663753269,0.8027027358061398,0.26740947075208915,0.74349442,0.427792915,0.076923076,91.91391153381643,2.9189190392950537,3.6000706471205515,3.039458025680832,3.596426898104589,2.9975085258483887,"Ross Stripling",13273,548389
2022,"Adrian Sampson","CHC",4,5,0,19,19,98.2,6.2027028625772545,2.4628379013174393,0.9121621856731257,0.292358803986711,0.78761062,0.4,0.08,92.54187902360515,3.2837838684232525,4.417897261302025,3.933376968769022,4.491277410460957,1.297012448310852,"Adrian Sampson",13339,592716
2022,"Marcus Stroman","CHC",6,7,0,25,25,138.2,7.723558258904549,2.336538632945914,1.0384616146426284,0.2715736040609137,0.7254623,0.517241379,0.139130434,92.8950842432229,3.504807949418871,3.9205947019275302,3.761469510814851,3.489179693641762,1.9541192054748535,"Marcus Stroman",13431,573186
2022,"Blake Snell","SDP",8,10,0,24,24,128,12.0234375,3.5859375,0.7734375,0.30666666666666664,0.74679943,0.365695792,0.083333333,95.73403846153846,3.375,3.251382490329108,2.799931001663208,3.2093744494952263,3.622485876083374,"Blake Snell",13543,605483
2022,"Jakob Junis","SFG",3,5,0,17,17,84,7.607142857142857,2.0357142857142856,1.2857142857142858,0.3127413127413127,0.69556452,0.416356877,0.129032258,92.389892578125,4.821428571428571,4.282973537480492,4.100526239758446,3.882363794140873,0.8281880021095276,"Jakob Junis",13619,596001
2022,"Max Fried","ATL",14,7,0,30,30,185.1,8.25539591001321,1.5539568771789571,0.5827338289421089,0.2796116504854369,0.78196347,0.511538461,0.077922077,93.98086240310077,2.476618773003963,2.842339400139982,2.7023590479632054,3.090723563349386,4.910667419433594,"Max Fried",13743,608331
2022,"Zach Eflin","PHI",3,5,0,13,13,68,7.411764705882353,1.9852941176470589,1.0588235294117647,0.2871287128712871,0.66395664,0.435406698,0.102564102,93.26400824652778,4.367647058823529,3.3579216311202105,3.833019236957326,4.0016782591448115,1.0872509479522705,"Zach Eflin",13774,621107
2022,"Alex Wood","SFG",8,12,0,26,26,130.2,9.022959886119601,2.066326691477771,1.1709184585040702,0.3150684931506849,0.6391478,0.481578947,0.144067796,90.55919647216797,5.096939172311835,3.8985286613193706,3.7629412563876916,3.4084789048160413,1.7302426099777222,"Alex Wood",13781,622072
2022,"Chris Flexen","SEA",7,9,0,22,22,121,6.1735537190082646,3.272727272727273,1.2644628099173554,0.27925531914893614,0.79056865,0.332474226,0.096045197,91.79980842911877,4.016528925619835,4.959371066595563,4.707472323977258,5.046525088445215,0.370220422744751,"Chris Flexen",13896,623167
2022,"Michael Wacha","BOS",11,2,0,23,23,127.1,7.350785633937401,2.1910995639621103,1.272251359719935,0.25977653631284914,0.80298013,0.409574468,0.124137931,93.2468594637784,3.321989661490941,4.5752604454006445,4.141226854276242,3.9892914836048274,1.5310404300689697,"Michael Wacha",14078,608379
2022,"Kevin Gausman","TOR",12,10,0,31,31,174.2,10.562977714420796,1.4427481756282063,0.7729008083722534,0.3634453781512605,0.73979592,0.392197125,0.085227272,94.94010033136966,3.349236836279765,3.3334488316188535,2.3796065315028496,2.754864273376801,5.544435024261475,"Kevin Gausman",14107,592332
2022,"José Berríos","TOR",12,7,0,32,32,172,7.796511627906977,2.354651162790698,1.5174418604651163,0.32755298651252407,0.70895522,0.402957486,0.13488372,93.99330504966888,5.232558139534884,5.145097785496297,4.548477513291115,4.207078803122736,0.8834870457649231,"Jose Berrios",14168,621244
2022,"Frankie Montas","- - -",5,12,0,27,27,144.1,8.854503776233269,2.681293397028384,1.122401887128161,0.2982456140350877,0.70895522,0.45609756,0.127659574,96.20923810422961,4.0531179257405805,3.940317863009047,3.784486452597972,3.609420067385659,2.023764431476593,"Frankie Montas",14309,593423
2022,"Paul Blackburn","OAK",7,6,0,21,21,111.1,7.194611107128902,2.4251498113917647,1.2125749056958823,0.2896341463414634,0.74193548,0.473529411,0.138888888,91.66068892045455,4.284431333458785,4.05124347445545,4.208239434958747,3.8927893812734475,0.7848581075668335,"Paul Blackburn",14739,621112
2022,"Julio Urías","LAD",17,7,0,31,31,175,8.537142857142857,2.1085714285714285,1.1828571428571428,0.2290748898678414,0.86647727,0.3970276,0.10798122,93.10009689922481,2.16,2.8211211934611065,3.7124310016632083,3.8056806190524783,3.2263269424438477,"Julio Urias",14765,628711
2022,"Michael Lorenzen","LAA",8,6,0,18,18,97.2,7.8327647090759465,4.0546076141099014,1.0136519035274754,0.26217228464419473,0.71302817,0.501805054,0.123595505,95.0475535781722,4.238907960205806,3.868079032914328,4.310383251286588,4.195224991826806,0.9931073784828186,"Michael Lorenzen",14843,547179
2022,"Jon Gray","TEX",7,7,0,24,24,127.1,9.47120456680396,2.7565446127265254,1.2015707286243829,0.27076923076923076,0.70522979,0.44117647,0.141666666,95.96734794865642,3.9581153413509087,3.590539947287799,3.803530505708605,3.463040925157654,1.8175113201141357,"Jon Gray",14916,592351
2022,"Chad Kuhl","COL",6,11,0,27,27,137,7.226277372262774,3.81021897810219,1.6423357664233578,0.31026252983293556,0.69398907,0.36590909,0.142857142,93.55914938038794,5.7153284671532845,5.30127870425166,5.2584164031230625,4.777136444675661,0.4482143223285675,"Chad Kuhl",14975,641771
2022,"Germán Márquez","COL",9,13,0,31,31,181.2,7.431193076664248,3.1211010921989844,1.4862386153328497,0.29135338345864664,0.68095238,0.475849731,0.168539325,95.71241603387851,4.9541287177761655,4.485790233586565,4.714265953744168,4.017967312394434,1.2999043464660645,"German Marquez",15038,608566
2022,"Austin Voth","BAL",4,4,0,17,17,76.1,7.899563845143137,2.475982697731431,1.061135441884899,0.28440366972477066,0.8131068,0.315555555,0.08737864,93.38159669929719,3.065502387667486,4.075263838497138,3.8329550671406087,4.297733027468425,1.1218156814575195,"Austin Voth",15047,608723
2022,"Andrew Heaney","LAD",3,3,0,14,14,64.2,13.500000530911496,2.505154737694917,1.809278421668551,0.2785714285714286,0.78947368,0.348993288,0.19117647,92.94701580668605,3.0618557905160095,3.556932725298264,3.9784104171626855,2.921685418942714,0.8627718091011047,"Andrew Heaney",15423,571760
2022,"Nick Pivetta","BOS",10,12,0,33,33,179.2,8.766234262568162,3.6567720066712903,1.3525047147962306,0.3002028397565923,0.7527881,0.384615384,0.123853211,93.60759694850604,4.558441816535444,4.670593261593051,4.420408812268617,4.263009156211632,1.5082489252090454,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",10,15,0,32,32,183,5.065573770491803,2.459016393442623,1.4754098360655739,0.2765598650927487,0.73684211,0.42003231,0.122950819,88.7399959276406,4.131147540983607,4.527437832625646,5.052321712045722,4.895000043006543,-0.0729827731847763,"Marco Gonzales",15467,594835
2022,"Lucas Giolito","CHW",11,9,0,30,30,161.2,9.85360886743975,3.395876502337993,1.3360825582969151,0.3402777777777778,0.71146245,0.385462555,0.143712574,92.73930764470678,4.898969380422022,4.2729465786118235,4.05882281379019,3.658132214109802,1.7567156553268433,"Lucas Giolito",15474,608337
2022,"Antonio Senzatela","COL",3,7,0,19,19,92.1,5.2635381960838235,2.2418773798134803,0.8772563660139705,0.38271604938271603,0.70355191,0.49386503,0.1125,94.32439309408926,5.0685923369696075,5.168664337930323,4.05466932071525,4.070151837633089,1.3835511207580566,"Antonio Senzatela",15488,622608
2022,"Luis Castillo","- - -",8,6,0,25,25,150.1,9.997783043357122,2.69401339491659,0.7782705363092371,0.27486910994764396,0.7526178,0.469072164,0.1,97.11201088611449,2.993348216573989,3.3363681699850236,3.072519692108888,3.2284932396115766,3.6966878175735474,"Luis Castillo",15689,622491
2022,"Brad Keller","KCR",6,13,0,22,22,122.1,6.106267283853527,3.4577658113387444,1.1771117655621257,0.2924281984334204,0.67270375,0.507537688,0.134453781,94.4249942555147,4.9291555182914015,4.358039382743798,4.657390193963498,4.39715006655797,0.672461211681366,"Brad Keller",15734,641745
2022,"Sean Manaea","SDP",8,9,0,28,28,153,8.882352941176471,2.9411764705882355,1.7058823529411764,0.29285714285714287,0.67319461,0.379232505,0.153439153,,5.0588235294117645,4.103759262004704,4.622234923231836,3.986874252304532,0.974495530128479,"Sean Manaea",15873,640455
2022,"Luis Severino","NYY",7,3,0,19,19,102,9.882352941176471,2.6470588235294117,1.2352941176470589,0.23673469387755103,0.79861111,0.443137254,0.138613861,96.32720473057644,3.176470588235294,3.0425580699274946,3.7006662957808554,3.3822085487199764,1.4706517457962036,"Luis Severino",15890,622663
2022,"Zach Thompson","PIT",2,10,0,22,22,102.1,6.684039420163999,3.6058633714042623,1.6710098550409997,0.29874213836477986,0.71319018,0.450746268,0.169642857,92.43341315282534,5.188925339337841,5.008274396283506,5.301356191892354,4.5078842297509025,-0.044896580278873444,"Zach Thompson",16094,605507
2022,"Carlos Rodón","SFG",14,8,0,31,31,178,11.98314606741573,2.6292134831460676,0.6067415730337079,0.29310344827586204,0.75059102,0.341404358,0.065217391,95.45985932365826,2.8820224719101124,2.6313069719100017,2.2528804398654554,2.9067454417100116,6.230337142944336,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",11,13,0,32,32,205,10.317073170731707,1.273170731707317,0.8341463414634146,0.28932038834951457,0.73021182,0.43560606,0.098445595,92.92222055288461,3.2487804878048783,2.740834438305091,2.5807236845900374,2.769559269780066,6.296249866485596,"Aaron Nola",16149,605400
2022,"Brandon Woodruff","MIL",13,4,0,27,27,153.1,11.15217428297538,2.465217473078768,1.056521774176615,0.28493150684931506,0.78581363,0.375661375,0.109756097,96.3688107727738,3.0521740142879987,3.1734320268239364,3.079822304929362,3.1370869736712823,3.5612871646881104,"Brandon Woodruff",16162,605540
2022,"Kyle Freeland","COL",9,11,0,31,31,174.2,6.75000039311768,2.7309161895819623,0.9790076906048544,0.3180987202925046,0.70518267,0.419642857,0.095477386,90.4052251218141,4.53435140911722,5.205352850330487,4.2116677069037465,4.484149658198797,2.482419729232788,"Kyle Freeland",16256,607536
2022,"Tyler Mahle","- - -",6,8,0,23,23,120.2,9.397790550410578,3.2071824894258323,1.1933702286235657,0.27848101265822783,0.69510269,0.3556231,0.103896103,93.34225912655101,4.400552718049398,3.6452333720269308,3.866574687807267,4.032129018709042,2.1801065504550934,"Tyler Mahle",16358,641816
2022,"Jordan Montgomery","- - -",9,6,0,32,32,178.1,7.973832003123403,1.8168224817243197,1.0598131143391865,0.2754491017964072,0.75460829,0.475633528,0.129629629,93.09114292689732,3.482243089971613,3.9221982290962494,3.6114964364578515,3.4254394784854028,2.799929976463318,"Jordan Montgomery",16511,656756
