Season,Name,Team,IP,FA-AA,FC-AA,FS-AA,FO-AA,SI-AA,SL-AA,CU-AA,KC-AA,EP-AA,CH-AA,SC-AA,KN-AA,NameASCII,PlayerId,MLBAMID
2023,"Kodai Senga","NYM",166.1,45.81226532218992,47.31663010386819,,47.91875059006797,,46.340639467592595,49.480143229166664,,,,,,"Kodai Senga",31838,673540
2022,"Zack Greinke","KCR",137,41.737913074712644,41.09305205331412,,,43.131812002144606,40.23021298363095,42.880563446969695,,,38.236805961731285,,,"Zack Greinke",1943,425844
2022,"Clayton Kershaw","LAD",126.1,56.90371836786685,,,,53.95983123779297,57.29575679866412,65.87780315614619,,,53.8041825727983,,,"Clayton Kershaw",2036,477132
2022,"Adam Wainwright","STL",191.2,46.69479922141638,46.838941924426024,,,44.238213978185996,33.05615234375,47.82945556640625,47.36153527462121,,42.86979683366402,,,"Adam Wainwright",2233,425794
2022,"Corey Kluber","TBR",164,30.210974799262154,31.111763446066746,,,31.52840342420213,,32.08809206838565,,,33.26119171626984,,,"Corey Kluber",2429,446372
2022,"Lance Lynn","CHW",121.2,30.605681091899893,28.64165944670172,,,30.308705724271615,29.77318657769097,28.80493725305316,,,29.25212980571546,,,"Lance Lynn",2520,458681
2022,"Max Scherzer","NYM",145.1,28.96244555887589,24.987451645934467,,,,25.791093129960316,32.28308349609375,,,26.747373693129596,,,"Max Scherzer",3137,453286
2022,"Aníbal Sánchez","WSN",69.1,49.77567840428744,49.001412527901785,,,49.74666722074468,49.39820033482143,49.31936778192935,,,47.47968129960317,,,"Anibal Sanchez",3284,434671
2022,"Charlie Morton","ATL",172,22.035435267857142,19.73758396275369,,,20.478460834364686,,19.913571560231397,,,19.760423229586692,,,"Charlie Morton",4676,450203
2022,"Rich Hill","BOS",124.1,43.14389400158898,36.83933836940661,,,30.38511912027995,1.2224611399863003,38.4915888727048,35.229360480057565,,20.12249755859375,,,"Rich Hill",4806,448179
2022,"Madison Bumgarner","ARI",158.2,24.529305875576036,24.01351340644016,,,25.06360626220703,26.294998168945312,25.144347065324165,,,23.86869687754479,,,"Madison Bumgarner",5524,518516
2022,"Chris Archer","MIN",102.2,54.55438136755486,,,,,53.58956261837121,58.0999158494016,,,48.89399655418251,,,"Chris Archer",6345,502042
2022,"Jake Odorizzi","- - -",106.1,38.72476647418478,42.51704498851706,39.32529492840719,,,45.86173029463421,47.18314262058424,,,,,,"Jake Odorizzi",6397,543606
2022,"Alex Cobb","SFG",149.2,43.60105895996094,,39.9378419868677,,40.97080328525641,43.32753372192383,,43.46447423986486,,,,,"Alex Cobb",6562,502171
2022,"Carlos Carrasco","NYM",152,35.71965917397661,,,,33.683879922161175,32.663486493644065,37.43014125631313,,,33.7896948777403,,,"Carlos Carrasco",6632,471911
2022,"Johnny Cueto","CHW",153.1,32.94284528152533,31.214581163194445,,,34.161393588858196,31.830233134920636,37.01639404296875,,,32.275671789148355,,,"Johnny Cueto",6893,456501
2022,"Martín Pérez","TEX",196.1,43.15478721650844,40.18591106267265,,,40.78900664323165,37.647312709263396,45.96656212439904,,,42.10950315157959,,,"Martin Perez",6902,527048
2022,"Jordan Lyles","BAL",179,43.4932865187039,44.63881403283228,,,41.617518601190476,39.222623516061454,45.3262255859375,,,40.03661037911442,,,"Jordan Lyles",7593,543475
2022,"Paolo Espino","WSN",83.2,53.92359035326087,,,,,47.234157229965156,52.4323585304054,,,42.72055262735445,,,"Paolo Espino",8246,502179
2022,"Justin Verlander","HOU",175,53.270829372623574,,,,,51.04146553184282,49.2746228996945,,,45.51397026909722,,,"Justin Verlander",8700,434378
2022,"Nathan Eovaldi","BOS",109.1,28.953215774925038,31.265189732142858,31.998143724173552,,,32.19312675044222,33.72094271642081,,,,,,"Nathan Eovaldi",9132,543135
2022,"Patrick Corbin","WSN",152.2,45.4527246973536,,,,43.300275735294115,42.34419700910273,48.96232986450195,,,44.23490153369816,,,"Patrick Corbin",9323,571578
2022,"Dallas Keuchel","- - -",60.2,47.94007654825846,45.63670366265801,,,43.65239229258041,40.329792966124835,,,,44.5313130297692,,,"Dallas Keuchel",9434,572971
2022,"Miles Mikolas","STL",199.1,47.49966452205882,,,,45.670405958989974,47.443220925632914,51.77615304237947,53.34550306532118,,42.944930538054436,,,"Miles Mikolas",9803,571945
2022,"Mike Minor","CIN",98,34.359032393819064,,,,33.661407470703125,35.22677801724138,,38.53398652129121,,32.34513888888889,,,"Mike Minor",10021,501985
2022,"Kyle Gibson","PHI",167.2,44.64729369743884,41.02266618114407,,,42.29104864271782,39.666232638888886,43.02205190608639,,,39.455481991525424,,,"Kyle Gibson",10123,502043
2022,"Zack Wheeler","PHI",153,36.55145447144289,33.43094355008417,,,34.5633554008995,32.28944702148438,35.01423835075623,,,34.62865048363095,,,"Zack Wheeler",10310,554430
2022,"Drew Hutchison","DET",89.2,48.01430956196581,,,,48.76867167154948,41.28519241898148,,,,48.42114551957831,,,"Drew Hutchison",10732,571800
2022,"Jacob deGrom","NYM",64.1,30.375547400504484,,,,,33.46758818174119,37.91331227620443,,,33.338683289366884,,,"Jacob deGrom",10954,594798
2022,"Merrill Kelly","ARI",200.1,24.57025882003171,25.285350420321638,,,25.62862489835037,29.604944864908855,30.94536675347222,,,27.787924670298164,,,"Merrill Kelly",11156,518876
2022,"Jose Quintana","- - -",165.2,44.46720900229358,,,,44.673267586883405,,45.07954904740535,,,43.40162190295433,,,"Jose Quintana",11423,500779
2022,"Robbie Ray","SEA",189,43.51363434628237,,,,41.293667827708006,42.952797756834215,,44.337473902209055,,42.631205240885414,,,"Robbie Ray",11486,592662
2022,"José Ureña","COL",89.1,34.42411867252066,,,,34.00970482733463,36.40335189942722,,,,34.30833319655987,,,"Jose Urena",11589,570632
2022,"Jameson Taillon","NYY",177.1,42.371003545431726,43.15155510646688,,,43.277264740088995,42.96083372865275,45.960928064613526,,,42.60245289522059,,,"Jameson Taillon",11674,592791
2022,"Drew Smyly","CHC",106.1,,43.38608972886029,,,44.98921335361067,,,43.696853885135134,,46.80291748046875,,,"Drew Smyly",11760,592767
2022,"Noah Syndergaard","- - -",132.2,39.74740234375,39.31234833688447,37.0009765625,,38.628915462853776,39.736076887263806,40.761416153169016,,,38.33545900885025,,,"Noah Syndergaard",11762,592789
2022,"Taijuan Walker","NYM",157.1,43.247642599126344,41.3265625,40.98550888969521,,42.78419030230978,43.91309805366005,44.51152073732719,,,,,,"Taijuan Walker",11836,592836
2022,"Kyle Hendricks","CHC",84.1,45.25276601780726,,,,47.86884014423077,,47.947027587890624,,,48.350427512106535,,,"Kyle Hendricks",12049,543294
2022,"Chris Bassitt","NYM",181.2,36.68452380952381,38.81220193273092,,,37.5583511257764,35.870930989583336,49.24872389339152,,,34.39274832589286,,,"Chris Bassitt",12304,605135
2022,"Adrian Houser","MIL",100.2,48.453982543945315,,,,42.0782465077765,45.025390625,48.874851895734594,,,41.38248227510838,,,"Adrian Houser",12718,605288
2022,"Nick Martinez","SDP",52.1,50.994748341951436,50.17628389246323,,,52.754448385799634,,54.20770999556738,,,55.55369737413194,,,"Nick Martinez",12730,607259
2022,"Sonny Gray","MIN",119.2,44.32734448982008,43.17829513549805,,,46.11024035973085,44.91208340259308,45.1811040521978,47.63611857096354,,41.68940815172697,,,"Sonny Gray",12768,543243
2022,"Mike Clevinger","SDP",112.1,35.53604759030758,37.73430765086207,,,34.46672175480769,39.10487983062977,48.40115737915039,,,41.68068495153744,,,"Mike Clevinger",12808,605182
2022,"Tyler Anderson","LAD",170.2,48.65767641657922,40.57248638050766,,,14.914906819661459,,55.18504333496094,,,49.839600540025415,,,"Tyler Anderson",12880,542881
2022,"Dylan Bundy","MIN",140,53.356520953757226,,,,55.69327639910131,49.02552133126195,55.994745163690474,,,53.321542777267155,,,"Dylan Bundy",12917,605164
2022,"Joe Musgrove","SDP",181,34.64486492083947,36.49279254415761,,,36.657569885253906,35.07681169181034,40.96984681086754,,,33.09393003666201,,,"Joe Musgrove",12970,605397
2022,"Yu Darvish","SDP",194.2,38.821694355237156,38.7707405090332,42.66051859445702,,35.69797305610236,39.84385095118449,47.096470424107146,43.13878261920103,,,,,"Yu Darvish",13074,506433
2022,"Gerrit Cole","NYY",200.2,40.34427451413428,38.75165264423077,,,,37.76836836096076,,43.2941887615085,,37.50582753057065,,,"Gerrit Cole",13125,543037
2022,"Eduardo Rodriguez","DET",91,33.95444568452381,31.981625349162012,,,35.589870876736114,35.850016276041664,,,,34.78431919642857,,,"Eduardo Rodriguez",13164,593958
2022,"Zach Davies","ARI",134.1,36.201956775700936,35.79240855135659,,,36.91104262862797,37.9087890625,43.58643290944343,,,37.15389189632546,,,"Zach Davies",13183,605200
2022,"Ross Stripling","TOR",123.1,64.17137276785714,,,,62.39584530101103,62.065497370049506,,70.38314393939395,,62.903537765688256,,,"Ross Stripling",13273,548389
2022,"Adrian Sampson","CHC",98.2,34.76992774906015,34.29808643196203,,,34.014567057291664,31.050492894931104,,,,35.3255516258446,,,"Adrian Sampson",13339,592716
2022,"Marcus Stroman","CHC",138.2,29.07587890625,31.43358738111413,31.687814295977013,,30.899301596351197,34.821604567307695,32.82607186558735,,,,,,"Marcus Stroman",13431,573186
2022,"Blake Snell","SDP",128,54.06672475961538,,,,,55.22048344134446,58.20827816031073,,,52.069460076800844,,,"Blake Snell",13543,605483
2022,"Jakob Junis","SFG",84,28.86119384765625,29.110951741536457,,,28.640487901592873,29.45734352289244,,,,31.383182198660716,,,"Jakob Junis",13619,596001
2022,"Max Fried","ATL",185.1,51.460903384279476,,,,50.855588223071805,46.264594287762904,52.4127088490099,,,44.86384209697733,,,"Max Fried",13743,608331
2022,"Zach Eflin","PHI",68,30.56029599015884,29.46639957783385,,,30.44862028652019,33.27677612304687,34.09456531613372,,,33.80161065924658,,,"Zach Eflin",13774,621107
2022,"Alex Wood","SFG",130.2,,,,,18.10888623957311,17.05967234141791,,,,18.74449040339543,,,"Alex Wood",13781,622072
2022,"Chris Flexen","SEA",121,65.71595194159178,66.31124031007752,,,64.72542317708333,66.73326373922414,68.85613627373418,,,62.52378740838762,,,"Chris Flexen",13896,623167
2022,"Michael Wacha","BOS",127.1,55.68138851088647,51.31582496279762,,,53.97042012117347,,54.54393521012931,,,55.517746497844826,,,"Michael Wacha",14078,608379
2022,"Kevin Gausman","TOR",174.2,41.21607200386598,,37.90659362360971,,,38.69626220703125,,,,37.813805474175346,,,"Kevin Gausman",14107,592332
2022,"José Berríos","TOR",172,35.33241411423841,,,,36.57145781692635,,34.05862622476247,,,32.221534838516746,,,"Jose Berrios",14168,621244
2022,"Frankie Montas","- - -",144.1,46.21722762462235,45.72349564070554,45.104335739881954,,46.16971180050872,46.571766553004146,,,,,,,"Frankie Montas",14309,593423
2022,"Paul Blackburn","OAK",111.1,50.08802466299019,50.52947339650146,,,49.32520346410684,48.20535843460648,50.371803042763155,,,50.77006551289238,,,"Paul Blackburn",14739,621112
2022,"Julio Urías","LAD",175,41.38619226859024,,,,,,43.87984589776632,,,40.26975726664847,,,"Julio Urias",14765,628711
2022,"Michael Lorenzen","LAA",97.2,33.15916032223796,32.84271709735577,,,33.35426763034759,34.82469987170088,41.058440290178574,,,36.765966399898375,,,"Michael Lorenzen",14843,547179
2022,"Jon Gray","TEX",127.1,25.213989023512475,,,,,29.879201061320753,34.481744675409224,,,29.391716602585078,,,"Jon Gray",14916,592351
2022,"Chad Kuhl","COL",137,32.88640840174788,,,,29.389042228043913,29.505136494252874,,33.30637591575091,,28.427962810672515,,,"Chad Kuhl",14975,641771
2022,"Germán Márquez","COL",181.2,34.49474652981786,,,,33.98784086749634,30.07930082736088,,38.002180885583066,,32.229455282521805,,,"German Marquez",15038,608566
2022,"Austin Voth","BAL",76.1,37.249780811623246,35.82584901147959,,,,32.473243890806685,35.35420382289082,,,33.96307138296274,,,"Austin Voth",15047,608723
2022,"Andrew Heaney","LAD",64.2,26.266604401344477,,,,,27.781544047824585,,,,28.907799545599488,,,"Andrew Heaney",15423,571760
2022,"Nick Pivetta","BOS",179.2,53.840668734096695,49.3754423584453,50.45288793591485,,,48.18102175690407,58.24038591056034,55.995432991293534,,51.96532440185547,,,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",183,42.57119018201543,39.786823293399635,,,,,37.943103059383205,,,33.20769057080925,,,"Marco Gonzales",15467,594835
2022,"Lucas Giolito","CHW",161.2,57.424998809977154,,,,,55.84919106317411,58.98311314957865,,,56.044376558048434,,,"Lucas Giolito",15474,608337
2022,"Antonio Senzatela","COL",92.1,45.090060763888886,,,,47.17836565290179,44.37870240442961,53.74220722853536,,,43.082571847098215,,,"Antonio Senzatela",15488,622608
2022,"Luis Castillo","- - -",150.1,18.909940814393938,,,,17.64013671875,15.907415216619318,,,,14.23552482358871,,,"Luis Castillo",15689,622491
2022,"Brad Keller","KCR",122.1,47.14982766544118,,,,45.65023402700445,50.059964158545725,49.28055348115809,,,47.136262412383175,,,"Brad Keller",15734,641745
2022,"Sean Manaea","SDP",153,24.734917360553773,,,,22.49689577792553,25.424587994637573,,,,29.826685153583618,,,"Sean Manaea",15873,640455
2022,"Luis Severino","NYY",102,44.67725107621173,42.01932842548077,,,41.87986845128677,38.76591392381657,,,,41.98728601007514,,,"Luis Severino",15890,622663
2022,"Zach Thompson","PIT",102.1,48.79659303477113,46.703118532698674,,,47.84941970144357,,47.59460679540094,,,42.244750254252956,,,"Zach Thompson",16094,605507
2022,"Carlos Rodón","SFG",178,50.346817668400874,,,,,45.13642861948332,54.128517909356724,,,44.96595686573093,,,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",205,20.5627482296798,21.146506569602273,,,20.78300849541084,,,23.317462779156326,,17.258773803710938,,,"Aaron Nola",16149,605400
2022,"Brandon Woodruff","MIL",153.1,43.697811380501534,,,,44.25405012661142,42.17476712740385,45.10700247355015,,,42.70905058262712,,,"Brandon Woodruff",16162,605540
2022,"Kyle Freeland","COL",174.2,29.721987769717263,,,,20.48776533018868,20.208841731039325,,26.709150598404257,,28.02426265746124,,,"Kyle Freeland",16256,607536
2022,"Tyler Mahle","- - -",120.2,42.585660403753444,40.785590676700366,41.83275628858997,,,43.73204034142913,,,,,,,"Tyler Mahle",16358,641816
2022,"Jordan Montgomery","- - -",178.1,38.57068582950864,40.472455538236176,,,39.933898470780086,,41.52387493543388,,,39.69876280525662,,,"Jordan Montgomery",16511,656756
2022,"Austin Gomber","COL",87.2,56.05719459076175,,,,56.03135681152344,52.99921316964286,,60.134765625,,53.43805745442708,,,"Austin Gomber",16561,596295
2022,"Pablo López","MIA",180,29.238312279346868,30.808023494525546,,,29.2214178856383,25.55242156982422,35.05597573138298,,,28.420927857750243,,,"Pablo Lopez",17085,641154
2022,"Domingo Germán","NYY",70.2,25.726506744701556,,,,24.900220294331394,,31.389968130594628,,,29.834102809175533,,,"Domingo German",17149,593334
2022,"Ranger Suarez","PHI",155.1,36.166471640969164,39.460064572704084,,,37.926281856796116,38.58079289815512,39.90945556640625,,,33.77740036231884,,,"Ranger Suarez",17277,624133
2022,"Michael Kopech","CHW",119.1,47.63935444410815,,,,,42.15985996756487,46.3336804655083,,,40.651552734375,,,"Michael Kopech",17282,656629
2022,"Framber Valdez","HOU",201.1,43.881638833142205,,,,43.331591631355934,40.81731877561475,42.59100828931925,,,42.20233528880866,,,"Framber Valdez",17295,664285
2022,"Justin Steele","CHC",119,45.42066940932868,,,,47.3432246340981,47.06805342662184,52.44605874115566,,,45.98417445591518,,,"Justin Steele",17312,657006
2022,"Erick Fedde","WSN",127,,31.455040171898357,,,36.69754059912008,,29.76747459258596,,,25.64410470545977,,,"Erick Fedde",17425,607200
2022,"Spenser Watkins","BAL",95,53.73396766377005,52.45172510006157,,,52.61355387369792,50.40854102305133,56.13497966609589,,,52.681937839673914,,,"Spenser Watkins",17489,657093
2022,"JT Brubaker","PIT",144,44.39122217850719,,,,42.03684765625,44.6054952151084,47.88913203534032,,,40.173680039702866,,,"JT Brubaker",17578,664141
2022,"Mitch Keller","PIT",153,41.26274334016394,,,,42.63717368104203,44.14574766995614,49.63357804648241,,,43.40109174679487,,,"Mitch Keller",17594,656605
2022,"Cristian Javier","HOU",134.1,31.95220882196162,,,,,33.386740625,,35.28648226868872,,30.16785875257555,,,"Cristian Javier",17606,664299
2022,"Jeffrey Springs","TBR",125,40.120975305538366,,,,36.16163889567057,44.07073725728155,,,,46.83134275903392,,,"Jeffrey Springs",17677,605488
2022,"Tyler Alexander","DET",80,39.07424945951258,38.1062197403169,,,38.032980130413385,42.91741846478175,,,,38.93977208291331,,,"Tyler Alexander",17735,641302
2022,"Nestor Cortes","NYY",158.1,52.482201652033275,43.8218537414966,,,25.422996727195947,33.55647680078976,33.61271449497768,,,41.187721535011576,,,"Nestor Cortes",17874,641482
2022,"Logan Webb","SFG",192.1,16.163755436533506,,,,15.31655914614899,13.025009139750763,,,,12.666997404180021,,,"Logan Webb",17995,657277
2022,"Triston McKenzie","CLE",188.1,53.20874594155844,,,,,50.38798763877467,49.25647850285948,,,,,,"Triston McKenzie",18000,663474
2022,"Taylor Hearn","TEX",59,35.39405878779698,35.75499267578125,,,35.133897879464286,39.293455317982456,,,,34.968038444845085,,,"Taylor Hearn",18325,621368
2022,"James Kaprielian","OAK",134,39.61598089482126,,,,33.603587666495905,31.14231300354004,42.136081709229394,,,36.50799830613938,,,"James Kaprielian",18331,621076
2022,"José Urquidy","HOU",162.1,55.970029239766085,49.28309631347656,,,,42.92131006994913,53.40760380993151,,,51.003496643222505,,,"Jose Urquidy",18413,664353
2022,"Dylan Cease","CHW",184,55.55378726833199,,,,55.12618408203125,50.270558903213754,,55.69577945402299,,61.93151212993421,,,"Dylan Cease",18525,656302
2022,"Freddy Peralta","MIL",76.1,33.198675012984765,,,,,32.202219603997975,38.67959914434524,,,31.52275390625,,,"Freddy Peralta",18679,642547
2022,"Sandy Alcantara","MIA",228.2,32.622456395348834,,,,32.909262773582,34.4896790747549,34.5499794699929,,,35.18987648393855,,,"Sandy Alcantara",18684,645261
2022,"Dakota Hudson","STL",136.2,32.52219146661148,,,,36.236464447176395,32.50843318221071,35.49473248106061,,,36.04535918183379,,,"Dakota Hudson",19206,641712
2022,"Mitch White","- - -",79.2,45.9941207575313,,,,45.82223570580576,41.406675277217744,46.343876072617824,,,38.63365505052649,,,"Mitch White",19225,669952
2022,"Cole Irvin","OAK",181,44.31030946756895,42.43147160456731,,,43.503251726827095,,39.85889484172828,,,40.119013692348005,,,"Cole Irvin",19244,608344
2022,"Zac Gallen","ARI",184,45.318254100177306,42.495668183772935,,,36.848876953125,41.22284405048077,,44.554529794254655,,37.51072349730861,,,"Zac Gallen",19291,668678
2022,"Cal Quantrill","CLE",186.1,49.039178757440474,42.735279017857145,,,46.71150827625571,,49.53021484375,,,43.53703316925578,,,"Cal Quantrill",19312,615698
2022,"Eric Lauer","MIL",158.2,39.04307172087585,38.35918705778302,,,,39.67511474082073,40.54707720588235,,,34.42431640625,,,"Eric Lauer",19316,641778
