Season,Name,Team,IP,FA-SPN,FC-SPN,FS-SPN,FO-SPN,SI-SPN,SL-SPN,CU-SPN,KC-SPN,EP-SPN,CH-SPN,SC-SPN,KN-SPN,NameASCII,PlayerId,MLBAMID
2022,"Drew Hutchison","DET",89.2,2264.388034188034,,,,2305.2395833333335,2583.751851851852,,,,1740.8493975903614,,,"Drew Hutchison",10732,571800
2022,"Jacob deGrom","NYM",64.1,2515.892376681614,,,,,2580.108401084011,2690.6458333333335,,,1613.012987012987,,,"Jacob deGrom",10954,594798
2022,"Merrill Kelly","ARI",200.1,2357.9122621564484,2331.9883040935674,,,2202.232342007435,2416.5,2549.5893719806763,,,2158.4250764525996,,,"Merrill Kelly",11156,518876
2022,"Jose Quintana","- - -",165.2,2071.001019367992,,,,2056.237668161435,,2261.389033942559,,,1301.4030131826742,,,"Jose Quintana",11423,500779
2022,"Robbie Ray","SEA",189,2268.6800334168756,,,,2184.291993720565,2188.042328042328,,2105.5172413793102,,1758.8095238095239,,,"Robbie Ray",11486,592662
2022,"José Ureña","COL",89.1,2152.9338842975208,,,,2190.7185473411155,2317.388140161725,,,,1703.9579831932774,,,"Jose Urena",11589,570632
2022,"Jameson Taillon","NYY",177.1,2369.640562248996,2530.558359621451,,,2297.1100323624596,2551.5559772296015,2733.6932367149757,,,1832.0294117647059,,,"Jameson Taillon",11674,592791
2022,"Drew Smyly","CHC",106.1,,2102.6676470588236,,,2154.2558869701725,,,2118.5905405405406,,1299.8333333333333,,,"Drew Smyly",11760,592767
2022,"Noah Syndergaard","- - -",132.2,2135.35,2161,1748.5,,2123.135220125786,2151.6656976744184,2136.387323943662,,,1525.1478696741854,,,"Noah Syndergaard",11762,592789
2022,"Taijuan Walker","NYM",157.1,2147.9879032258063,2330.4823529411765,1444.4600870827287,,2022.6630434782608,2373.0074441687343,2226.4976958525344,,,,,,"Taijuan Walker",11836,592836
2022,"Kyle Hendricks","CHC",84.1,2020.3296089385474,,,,1889.5817307692307,,2983.05,,,2039.857142857143,,,"Kyle Hendricks",12049,543294
2022,"Chris Bassitt","NYM",181.2,2191.1746031746034,2257.3072289156626,,,2115.4296066252587,2331.0320512820513,2330.3017456359103,,,1813.1257142857144,,,"Chris Bassitt",12304,605135
2022,"Adrian Houser","MIL",100.2,2215.01875,,,,2069.1209677419356,2265.619834710744,1971.5355450236966,,,1546.063583815029,,,"Adrian Houser",12718,605288
2022,"Nick Martinez","SDP",52.1,2333.23381294964,2400.889705882353,,,2340.955882352941,,2568.9858156028367,,,1701.3564814814815,,,"Nick Martinez",12730,607259
2022,"Sonny Gray","MIN",119.2,2540.6704545454545,2679,,,2433.2836438923396,2678.6382978723404,2833.2285714285713,2509.5,,1881.6315789473683,,,"Sonny Gray",12768,543243
2022,"Mike Clevinger","SDP",112.1,2304.6309012875536,2476.245210727969,,,2242.2237762237764,2447.3994910941474,2232.015625,,,1554.0267379679144,,,"Mike Clevinger",12808,605182
2022,"Tyler Anderson","LAD",170.2,2231.5288562434416,2423.6494252873563,,,2230.0238095238096,,2141.0625,,,1846.997458703939,,,"Tyler Anderson",12880,542881
2022,"Dylan Bundy","MIN",140,2352.4184971098266,,,,2194.3986928104573,2403.986615678776,2147.6623376623374,,,1361.2254901960785,,,"Dylan Bundy",12917,605164
2022,"Joe Musgrove","SDP",181,2559.2930780559645,2581.211956521739,,,2435.6458333333335,2714.1206896551726,2722.652985074627,,,1974.4078212290503,,,"Joe Musgrove",12970,605397
2022,"Yu Darvish","SDP",194.2,2415.98023715415,2576.671875,1302.0226244343892,,2274.149606299213,2760.9985642498204,2636.0252100840335,2788.453608247423,,,,,"Yu Darvish",13074,506433
2022,"Gerrit Cole","NYY",200.2,2428.010600706714,2484.591346153846,,,,2565.008119079838,,2778.8980169971674,,1609.7427536231885,,,"Gerrit Cole",13125,543037
2022,"Eduardo Rodriguez","DET",91,2171.472380952381,2192.63687150838,,,2149.9861111111113,2170.0333333333333,,,,1872.7016806722688,,,"Eduardo Rodriguez",13164,593958
2022,"Zach Davies","ARI",134.1,2114.0186915887853,2145.217054263566,,,2078.3711521547934,2503.65,2580.4379562043796,,,1670.283464566929,,,"Zach Davies",13183,605200
2022,"Ross Stripling","TOR",123.1,2121.4650793650794,,,,2007.764705882353,2301.081683168317,,2373.672727272727,,1677.6194331983806,,,"Ross Stripling",13273,548389
2022,"Adrian Sampson","CHC",98.2,1936.9924812030076,2455.4430379746836,,,1911.159090909091,2379.8464566929133,,,,1781.3243243243244,,,"Adrian Sampson",13339,592716
2022,"Marcus Stroman","CHC",138.2,2424.7081081081083,2532.6782608695653,1715.2260536398467,,2265.2417331813,2682.3307692307694,2674.74297188755,,,,,,"Marcus Stroman",13431,573186
2022,"Blake Snell","SDP",128,2434.0407692307695,,,,,2389.3444639718805,2297.468926553672,,,1882.6525423728813,,,"Blake Snell",13543,605483
2022,"Jakob Junis","SFG",84,2209.3,2452.2,,,2173.7732181425486,2473.7267441860463,,,,1381.7238095238095,,,"Jakob Junis",13619,596001
2022,"Max Fried","ATL",185.1,2138.5545851528386,,,,2035.284574468085,2394.3996175908223,2747.7640264026404,,,1412.8186397984887,,,"Max Fried",13743,608331
2022,"Zach Eflin","PHI",68,2175.988950276243,2141.9316770186338,,,2032.522565320665,2125.975,2361.1209302325583,,,1698.7260273972602,,,"Zach Eflin",13774,621107
2022,"Alex Wood","SFG",130.2,,,,,2024.722276741904,2034.0460199004974,,,,1644.40625,,,"Alex Wood",13781,622072
2022,"Chris Flexen","SEA",121,2129.5070603337613,2349.789147286822,,,2169.3333333333335,2519.462068965517,2650.493670886076,,,1306.7589576547232,,,"Chris Flexen",13896,623167
2022,"Michael Wacha","BOS",127.1,2121.895800933126,2051.6488095238096,,,2051.938775510204,,2172.9862068965517,,,1582.9758620689656,,,"Michael Wacha",14078,608379
2022,"Kevin Gausman","TOR",174.2,2265.3232695139914,,1567.5844287158745,,,2205.54,,,,1496.861111111111,,,"Kevin Gausman",14107,592332
2022,"José Berríos","TOR",172,2240.8304635761588,,,,2115.8640226628895,,2282.663895486936,,,1518.3516746411483,,,"Jose Berrios",14168,621244
2022,"Frankie Montas","- - -",144.1,2356.8746223564954,2395.9742268041236,1464.1011804384486,,2242.2926356589146,2410.0441988950274,,,,,,,"Frankie Montas",14309,593423
2022,"Paul Blackburn","OAK",111.1,2121.3823529411766,2476.8221574344025,,,1997.7662771285475,2578.5833333333335,2603.4350877192983,,,1810.4663677130045,,,"Paul Blackburn",14739,621112
2022,"Julio Urías","LAD",175,2520.961270333075,,,,,,2913.9312714776634,,,1950.2510917030568,,,"Julio Urias",14765,628711
2022,"Michael Lorenzen","LAA",97.2,2434.1473087818695,2494.901098901099,,,2250.5213903743315,2474.3900293255133,2653.4,,,2048.7804878048782,,,"Michael Lorenzen",14843,547179
2022,"Jon Gray","TEX",127.1,2015.5047984644914,,,,,2466.818059299191,2596.9880952380954,,,1455.0471204188482,,,"Jon Gray",14916,592351
2022,"Chad Kuhl","COL",137,2217.5423728813557,,,,2129.001996007984,2541.38275862069,,2855.2673992673995,,1701.029239766082,,,"Chad Kuhl",14975,641771
2022,"Germán Márquez","COL",181.2,2138.2702702702704,,,,2110.9590043923863,2390.0320404721756,,2577.006389776358,,1594.593023255814,,,"German Marquez",15038,608566
2022,"Austin Voth","BAL",76.1,2350.6452905811625,2451.2204081632653,,,,2740.1744186046512,2971.5707196029775,,,1920.076923076923,,,"Austin Voth",15047,608723
2022,"Andrew Heaney","LAD",64.2,2438.609011627907,,,,,2584.997237569061,,,,2131.5102040816328,,,"Andrew Heaney",15423,571760
2022,"Nick Pivetta","BOS",179.2,2309.765903307888,2285.376199616123,1151.7826086956522,,,2476.2093023255816,2670.137931034483,2710.9253731343283,,2329,,,"Nick Pivetta",15454,601713
2022,"Marco Gonzales","SEA",183,1981.9064609450338,2022.9457504520797,,,,,2113.6220472440946,,,2106.552601156069,,,"Marco Gonzales",15467,594835
2022,"Lucas Giolito","CHW",161.2,2170.4828636709826,,,,,1956.3990755007703,2348.4157303370785,,,1445.6467236467236,,,"Lucas Giolito",15474,608337
2022,"Antonio Senzatela","COL",92.1,2127.8707729468597,,,,2085.942857142857,2095.381067961165,2184.050505050505,,,2082.2678571428573,,,"Antonio Senzatela",15488,622608
2022,"Luis Castillo","- - -",150.1,2342.4157575757577,,,,2159.09243697479,2417.467803030303,,,,1926.225806451613,,,"Luis Castillo",15689,622491
2022,"Brad Keller","KCR",122.1,2406.625,,,,2187.674832962138,2541.1949025487256,2542.9411764705883,,,1648.8130841121495,,,"Brad Keller",15734,641745
2022,"Sean Manaea","SDP",153,2001.7905296950241,,,,2024.7148936170213,2035.3816568047337,,,,1441.5648464163824,,,"Sean Manaea",15873,640455
2022,"Luis Severino","NYY",102,2253.7091836734694,2426.7076923076925,,,2207.3529411764707,2658.1331360946747,,,,1556.8879781420765,,,"Luis Severino",15890,622663
2022,"Zach Thompson","PIT",102.1,2386.4225352112676,2579.667218543046,,,2230.6482939632547,,2260.776729559748,,,1861.923076923077,,,"Zach Thompson",16094,605507
2022,"Carlos Rodón","SFG",178,2347.4222343921138,,,,,2431.361679224973,2454.4269005847955,,,1756.8813559322034,,,"Carlos Rodon",16137,607074
2022,"Aaron Nola","PHI",205,2307.8344827586207,2212.2676767676767,,,2198.5664335664337,,,2589.236972704715,,1482.263392857143,,,"Aaron Nola",16149,605400
2022,"Brandon Woodruff","MIL",153.1,2337.893551688843,,,,2281.8600368324123,2408.377622377622,2497.282131661442,,,2003.2445520581114,,,"Brandon Woodruff",16162,605540
2022,"Kyle Freeland","COL",174.2,2383.0238095238096,,,,2349.7311320754716,2375.1701444622795,,2446.1528046421663,,1479.4806201550387,,,"Kyle Freeland",16256,607536
2022,"Tyler Mahle","- - -",120.2,2290.9605142332416,2388.029411764706,1891.1774193548388,,,2486.029288702929,,,,,,,"Tyler Mahle",16358,641816
2022,"Jordan Montgomery","- - -",178.1,2305.285097192225,2387.451923076923,,,2203.7252396166136,,2262.928925619835,,,1679.430463576159,,,"Jordan Montgomery",16511,656756
2022,"Austin Gomber","COL",87.2,2141.260940032415,,,,2052,2401.437142857143,,2500.155462184874,,1628.225,,,"Austin Gomber",16561,596295
2022,"Pablo López","MIA",180,2188.5454545454545,2220.8795620437954,,,1999.0978723404255,2264.5,2494.8553191489364,,,1958.9591836734694,,,"Pablo Lopez",17085,641154
2022,"Domingo Germán","NYY",70.2,2535.6851211072662,,,,2474.3255813953488,,2615.851662404092,,,2349.127659574468,,,"Domingo German",17149,593334
2022,"Ranger Suarez","PHI",155.1,1893.6740088105728,2007.3265306122448,,,1901.8495145631068,2114.0361445783133,2205.75,,,1519.3297101449275,,,"Ranger Suarez",17277,624133
2022,"Michael Kopech","CHW",119.1,2529.311541565779,,,,,2391.5988023952095,2391.170124481328,,,1630,,,"Michael Kopech",17282,656629
2022,"Framber Valdez","HOU",201.1,2192.7798165137615,,,,2201.2989830508473,2651.465573770492,2848.654929577465,,,1639.678700361011,,,"Framber Valdez",17295,664285
2022,"Justin Steele","CHC",119,2485.37925021796,,,,2399.1329113924053,2687.1012658227846,2539.0188679245284,,,1697.5,,,"Justin Steele",17312,657006
2022,"Erick Fedde","WSN",127,,2122.5814648729447,,,1876.561076604555,,2388.0057306590256,,,1515.632183908046,,,"Erick Fedde",17425,607200
2022,"Spenser Watkins","BAL",95,2247.6969696969695,2435.1970443349755,,,2077.0666666666666,2589.296577946768,2539.3561643835615,,,1652.840579710145,,,"Spenser Watkins",17489,657093
2022,"JT Brubaker","PIT",144,2153.410071942446,,,,2281.489,2653.0027100271004,2812.5523560209426,,,1886.1803278688524,,,"JT Brubaker",17578,664141
2022,"Mitch Keller","PIT",153,2405.0468384074943,,,,2369.122591943958,2627.375438596491,2564.170854271357,,,1606.4102564102564,,,"Mitch Keller",17594,656605
2022,"Cristian Javier","HOU",134.1,2352.5522388059703,,,,,2620.9008,,2882.294117647059,,2210.4065934065934,,,"Cristian Javier",17606,664299
2022,"Jeffrey Springs","TBR",125,2258.0717821782177,,,,2315.6666666666665,2187.9320388349515,,,,1412.1873156342183,,,"Jeffrey Springs",17677,605488
2022,"Tyler Alexander","DET",80,2269.2955974842766,2346.521126760563,,,2127.149606299213,2334.5476190476193,,,,1522.7782258064517,,,"Tyler Alexander",17735,641302
2022,"Nestor Cortes","NYY",158.1,2270.0351201478743,2370.0544217687075,,,2260.864864864865,2520.5468409586056,2436.714285714286,,,1328.9259259259259,,,"Nestor Cortes",17874,641482
2022,"Logan Webb","SFG",192.1,2068.7525773195875,,,,1860.140404040404,2627.6317395727365,,,,1487.1858974358975,,,"Logan Webb",17995,657277
2022,"Triston McKenzie","CLE",188.1,2305.8512987012987,,,,,2197.78125,2198.225490196078,,,,,,"Triston McKenzie",18000,663474
2022,"Taylor Hearn","TEX",59,2304.427645788337,2260.8,,,2193.8342857142857,2129.915789473684,,,,1742.940170940171,,,"Taylor Hearn",18325,621368
2022,"James Kaprielian","OAK",134,2004.6709440879927,,,,1930.967213114754,2281.9140625,2496.2903225806454,,,1365.004424778761,,,"James Kaprielian",18331,621076
2022,"José Urquidy","HOU",162.1,2200.1747076023394,2508.0546875,,,,2618.953488372093,2627.5808219178084,,,2006.391304347826,,,"Jose Urquidy",18413,664353
2022,"Dylan Cease","CHW",184,2507.2578565672843,,,,2491.7,2833.227952167414,,2697.3885057471266,,1719.592105263158,,,"Dylan Cease",18525,656302
2022,"Freddy Peralta","MIL",76.1,2349.4141274238227,,,,,2123.2914979757084,2066.5285714285715,,,1694.0857142857142,,,"Freddy Peralta",18679,642547
2022,"Sandy Alcantara","MIA",228.2,2196.188494492044,,,,2290.056720098644,2354.635854341737,2350.2727272727275,,,2044.7675977653632,,,"Sandy Alcantara",18684,645261
2022,"Dakota Hudson","STL",136.2,2168.909492273731,,,,2057.5875634517765,2364.050086355786,2417.107744107744,,,1430.3076923076924,,,"Dakota Hudson",19206,641712
2022,"Mitch White","- - -",79.2,2295.0923317683882,,,,2182.823529411765,2478.5940860215055,2426.8278688524592,,,1541.3695652173913,,,"Mitch White",19225,669952
2022,"Cole Irvin","OAK",181,1973.6680286006128,1973.4807692307693,,,1936.896613190731,,2066.029574861368,,,1549.4213836477988,,,"Cole Irvin",19244,608344
2022,"Zac Gallen","ARI",184,2415.104255319149,2418.6146788990827,,,2216,2512.9615384615386,,2511.0403726708073,,1535.5741626794259,,,"Zac Gallen",19291,668678
2022,"Cal Quantrill","CLE",186.1,2164.8690476190477,2231.7314285714288,,,2101.5890410958905,,2447.368,,,1528.028901734104,,,"Cal Quantrill",19312,615698
2022,"Eric Lauer","MIL",158.2,2279.46768707483,2238.3,,,,2270.820734341253,2400.4,,,1746.0487804878048,,,"Eric Lauer",19316,641778
2022,"Dean Kremer","BAL",120,2234.599364069952,2478.8541666666665,,,2137.993006993007,,2683.2943722943724,,,1577.8985507246377,,,"Dean Kremer",19350,665152
2022,"Corbin Burnes","MIL",202,2578.0625,2624.19173553719,,,2492.6272727272726,2801.136212624585,2760.5847176079733,,,2043.790625,,,"Corbin Burnes",19361,669203
2022,"Walker Buehler","LAD",65,2267.375706214689,2409.6254826254826,,,2174.3076923076924,2668.8455284552847,,2661.8352272727275,,1550.280487804878,,,"Walker Buehler",19374,621111
2022,"Tony Gonsolin","LAD",130.1,2323.47401774398,,1408.0198198198198,,,2486.0324074074074,2569.531380753138,,,,,,"Tony Gonsolin",19388,664062
2022,"Dane Dunning","TEX",153.1,2049.3333333333335,2156.934210526316,,,2003.6289370078741,2080.744710860367,,2215,,1859.7417475728155,,,"Dane Dunning",19409,641540
2022,"Shane Bieber","CLE",200,2205.873737373737,2497.122807017544,,,,2512.0294811320755,,2196.6809338521402,,1557.1791044776119,,,"Shane Bieber",19427,669456
2022,"Patrick Sandoval","LAA",148.2,2029.4955436720143,,,,1924.183908045977,2544.0460893854747,2778.9383259911892,,,1596.908940397351,,,"Patrick Sandoval",19447,663776
2022,"Aaron Civale","CLE",97,2336.6214285714286,2564.227027027027,1843.1929824561403,,2285.1478260869567,2809.3076923076924,2909.400457665904,,,,,,"Aaron Civale",19479,650644
2022,"Devin Smeltzer","MIN",62.2,2276.285,2167.9239130434785,,,2155.2,2549.3076923076924,2547.436170212766,,,1597.0227272727273,,,"Devin Smeltzer",19487,656970
2022,"Kyle Wright","ATL",180.1,2375.355086372361,,,,2256.8509316770187,2394.625641025641,,2708.208922742111,,1698.633971291866,,,"Kyle Wright",19665,657140
2022,"Jason Alexander","MIL",56,2193.190476190476,,,,2072.315175097276,2531.9241706161138,,,,1792.8478260869565,,,"Jason Alexander",19666,669920
2022,"Shohei Ohtani","LAA",166,2204.9791086350974,2378.4248927038625,1273.5608974358975,,1932.0721649484535,2492.5009560229446,2482.6666666666665,2285,,,,,"Shohei Ohtani",19755,660271
2022,"Keegan Thompson","CHC",78.1,2202.3990461049284,2441.7374100719426,,,2274.060975609756,2605.2676056338028,2423.328431372549,,,2085.457142857143,,,"Keegan Thompson",19795,624522
2022,"Alex Faedo","DET",53.2,2179.1948310139164,,,,,2485.9260355029587,,,,1945.357142857143,,,"Alex Faedo",19874,656412
2022,"José Suarez","LAA",102.1,2215.027633851468,,,,2031.6689655172413,2585.9682997118157,2667.616504854369,,,1552.949494949495,,,"Jose Suarez",19911,660761
2022,"Ian Anderson","ATL",111.2,1933.5779625779626,,,,,,1858.5133689839572,,,1511.7428998505231,,,"Ian Anderson",19951,666120
2022,"Jesús Luzardo","MIA",100.1,2207.1746361746364,,,,2138.2837837837837,2324.6242424242423,,,,1899.5403225806451,,,"Jesus Luzardo",19959,666200
2022,"Zach Plesac","CLE",130.2,2147.7491856677525,,,,2080.4,2124.3423076923077,2181.7668161434976,,,1625.8231578947368,,,"Zach Plesac",19979,668676
2022,"Bryse Wilson","PIT",93.1,2040.1333333333334,2075.28,1217.7123287671234,,1957.478,2197.1098901098903,2304.383495145631,,,1620.5065789473683,,,"Bryse Wilson",19990,669060
2022,"Tyler Wells","BAL",103.2,2459.32361516035,2536.908256880734,,,,2597.3846153846152,2651.060606060606,,,2097.772277227723,,,"Tyler Wells",20000,669330
2022,"Bailey Falter","PHI",76.2,2078.0236220472443,,,,1788.5358090185675,1978.1162790697674,2127.912037037037,,,1595.1304347826087,,,"Bailey Falter",20070,663559
2022,"Adam Oller","OAK",66,2202.786600496278,2159.028112449799,,,2106.1188118811883,1801.9433962264152,2061.3846153846152,,,1655.3311258278145,,,"Adam Oller",20132,670124
2022,"David Peterson","NYM",91,2077.820919175911,,,,2090.8440860215055,2318.016293279022,2281.184210526316,,,1624.0474452554745,,,"David Peterson",20302,656849
2022,"Matt Manning","DET",63,2052.0831721470017,,,,1933.3676470588234,2175.9162995594716,2282.394230769231,,,1367.054054054054,,,"Matt Manning",20369,666159
2022,"Bruce Zimmermann","BAL",66.2,2321.2618296529968,,,,2311.5,2422.0810810810813,2426.992537313433,,,1922.3245901639343,,,"Bruce Zimmermann",20370,669145
2022,"Kutter Crawford","BOS",61.1,2433.1949152542375,2429.0650887573966,1896.5,,,2416.285714285714,,2290.3699421965316,,1437.457627118644,,,"Kutter Crawford",20531,676710
2022,"Yusei Kikuchi","TOR",82.1,2252.036616161616,2253.3367346938776,,,,2329.7417721518987,2256.3333333333335,,,1555.2177777777779,,,"Yusei Kikuchi",20633,579328
2022,"Adrián Martinez","OAK",57.2,,,,,2157.0254403131116,1936.2589285714287,,,,2289.4785714285713,,,"Adrian Martinez",21023,661309
2022,"Bailey Ober","MIN",56,2300.6491646778045,,,,,2175.37,2240.5882352941176,,,1817.7368421052631,,,"Bailey Ober",21224,641927
2022,"Glenn Otto Jr.","TEX",135.2,2264.377176015474,,,,2234.9832495812393,2590.4192495921698,,2460.5898203592815,,1680.845238095238,,,"Glenn Otto Jr.",21366,657248
2022,"Joe Ryan","MIN",147,2194.442280945758,,2151.822222222222,,,2157.632860040568,2371.2155688622756,,,2073.5282258064517,,,"Joe Ryan",21390,657746
2022,"Ryan Feltner","COL",94,2337.7296819787985,,,,2303.9670658682635,2481.0622317596567,2548.407894736842,,,1578.980198019802,,,"Ryan Feltner",21446,663372
2022,"Konnor Pilkington","CLE",51,2221.094017094017,,,,,2242.8125,2181.6438356164385,,,1740.3157894736842,,,"Konnor Pilkington",21453,663455
2022,"Kris Bubic","KCR",128,2134.3876651982378,,,,,,2608.0959183673467,,,1688.2520064205457,,,"Kris Bubic",21455,663460
2022,"Shane McClanahan","TBR",166.1,2233.0079817559863,,,,,2348.8386243386244,2623.043103448276,,,1726.4592,,,"Shane McClanahan",21483,663556
2022,"Daniel Lynch IV","KCR",131.2,2124.906999041227,,,,2061.746987951807,2018.1236111111111,,2096.0068027210887,,1670.9389140271494,,,"Daniel Lynch IV",21537,663738
2022,"Edward Cabrera","MIA",71.2,2288.8122448979593,,,,2257.9714285714285,2423.1475409836066,2430.678431372549,,,1679.2295918367347,,,"Edward Cabrera",21690,665795
